代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920950.BJ,迅安科技,2023-01-11,12.88,13,11.62,13,2238810,
920950.BJ,迅安科技,2023-01-12,12.5,12.94,12.01,12.55,832633,
920950.BJ,迅安科技,2023-01-13,12.32,12.55,12.16,12.16,285398,
920950.BJ,迅安科技,2023-01-16,12.17,12.28,12.06,12.09,325995,
920950.BJ,迅安科技,2023-01-17,12.1,12.22,12.1,12.14,129143,
920950.BJ,迅安科技,2023-01-18,12.04,12.19,12.03,12.07,107292,
920950.BJ,迅安科技,2023-01-19,12.02,12.02,11.9,12,206649,
920950.BJ,迅安科技,2023-01-20,12.05,12.05,11.91,11.95,132756,
920950.BJ,迅安科技,2023-01-30,11.96,12.09,11.96,12.02,121888,
920950.BJ,迅安科技,2023-01-31,12,13.98,12,13.45,1833328,
920950.BJ,迅安科技,2023-02-01,13.08,13.5,12.85,12.9,1232845,
920950.BJ,迅安科技,2023-02-02,12.82,13.02,12.4,12.5,594053,
920950.BJ,迅安科技,2023-02-03,12.42,12.63,12.2,12.36,227182,
920950.BJ,迅安科技,2023-02-06,12.41,12.41,12.22,12.28,199121,
920950.BJ,迅安科技,2023-02-07,12.35,12.4,12.28,12.34,108740,
920950.BJ,迅安科技,2023-02-08,12.3,12.41,12.1,12.41,247277,
920950.BJ,迅安科技,2023-02-09,12.43,12.44,12.2,12.38,112862,
920950.BJ,迅安科技,2023-02-10,12.31,12.39,12.31,12.36,86971,
920950.BJ,迅安科技,2023-02-13,12.36,12.5,12.25,12.45,153582,
920950.BJ,迅安科技,2023-02-14,12.51,12.51,12.3,12.36,78670,
920950.BJ,迅安科技,2023-02-15,12.27,12.33,12.26,12.3,88673,
920950.BJ,迅安科技,2023-02-16,12.22,12.3,12.15,12.15,122837,
920950.BJ,迅安科技,2023-02-17,12.22,12.22,12.14,12.18,63230,
920950.BJ,迅安科技,2023-02-20,12.16,12.3,12.16,12.25,45234,
920950.BJ,迅安科技,2023-02-21,12.32,12.32,12.16,12.25,112457,
920950.BJ,迅安科技,2023-02-22,12.16,12.25,12.16,12.25,31922,
920950.BJ,迅安科技,2023-02-23,12.18,12.3,12.13,12.17,69629,
920950.BJ,迅安科技,2023-02-24,12.18,12.18,12.01,12.05,106260,
