´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
688172.SH,Ñà¶«Î¢,2022-12-16,22.22,24.1,22,23.01,72762363,
688172.SH,Ñà¶«Î¢,2022-12-19,22.06,22.06,20.4,20.55,30289013,
688172.SH,Ñà¶«Î¢,2022-12-20,20.3,21.18,20.2,20.61,16839892,
688172.SH,Ñà¶«Î¢,2022-12-21,20.36,21.18,20.36,20.8,14819783,
688172.SH,Ñà¶«Î¢,2022-12-22,20.93,20.97,19.2,19.2,20735189,
688172.SH,Ñà¶«Î¢,2022-12-23,18.81,19.18,18.19,18.21,15444733,
688172.SH,Ñà¶«Î¢,2022-12-26,18.2,19.57,18.06,19.3,18211302,
688172.SH,Ñà¶«Î¢,2022-12-27,19.07,20.5,19.03,20.22,17218378,
688172.SH,Ñà¶«Î¢,2022-12-28,20.1,20.37,19.8,19.98,9470051,
688172.SH,Ñà¶«Î¢,2022-12-29,20.11,20.22,19.35,19.4,8187712,
688172.SH,Ñà¶«Î¢,2022-12-30,19.53,19.7,18.82,18.98,8579525,
688172.SH,Ñà¶«Î¢,2023-01-03,18.8,19.88,18.72,19.76,10569844,
688172.SH,Ñà¶«Î¢,2023-01-04,19.86,20.17,19.11,19.21,9851961,
688172.SH,Ñà¶«Î¢,2023-01-05,19.27,19.59,19.06,19.37,6707827,
688172.SH,Ñà¶«Î¢,2023-01-06,19.37,19.58,19.18,19.18,6811480,
688172.SH,Ñà¶«Î¢,2023-01-09,19.31,19.61,19.16,19.22,6151311,
688172.SH,Ñà¶«Î¢,2023-01-10,19.18,19.95,19.16,19.62,10371279,
688172.SH,Ñà¶«Î¢,2023-01-11,19.53,19.88,19.18,19.21,8918808,
688172.SH,Ñà¶«Î¢,2023-01-12,19.21,19.55,18.8,19.34,8462910,
688172.SH,Ñà¶«Î¢,2023-01-13,19.3,19.67,19.25,19.38,5429693,
688172.SH,Ñà¶«Î¢,2023-01-16,19.3,20.08,19.29,19.88,9333683,
688172.SH,Ñà¶«Î¢,2023-01-17,20,20.63,19.91,20.1,9732536,
688172.SH,Ñà¶«Î¢,2023-01-18,19.97,22.49,19.97,21.53,20158525,
688172.SH,Ñà¶«Î¢,2023-01-19,21.47,21.98,21.21,21.65,12128353,
688172.SH,Ñà¶«Î¢,2023-01-20,21.59,21.75,21.07,21.26,9939124,
688172.SH,Ñà¶«Î¢,2023-01-30,21.65,21.7,20.97,21.1,10462458,
688172.SH,Ñà¶«Î¢,2023-01-31,21.13,21.38,20.65,20.74,8243964,
688172.SH,Ñà¶«Î¢,2023-02-01,20.88,21.38,20.84,21.15,8168816,
688172.SH,Ñà¶«Î¢,2023-02-02,21.26,24.38,21.16,23.5,29668979,
688172.SH,Ñà¶«Î¢,2023-02-03,23.19,23.95,22.94,23.2,14913701,
688172.SH,Ñà¶«Î¢,2023-02-06,23.2,23.7,22.36,22.56,12869257,
688172.SH,Ñà¶«Î¢,2023-02-07,22.68,23.11,22.4,22.75,9848944,
688172.SH,Ñà¶«Î¢,2023-02-08,22.85,23.3,22.21,22.21,9625801,
688172.SH,Ñà¶«Î¢,2023-02-09,22.33,23.16,22,23.13,12291616,
688172.SH,Ñà¶«Î¢,2023-02-10,22.96,23.45,22.57,22.7,10663652,
688172.SH,Ñà¶«Î¢,2023-02-13,23.04,23.75,23.02,23.13,10678454,
688172.SH,Ñà¶«Î¢,2023-02-14,23.15,23.46,22.61,22.79,9249872,
688172.SH,Ñà¶«Î¢,2023-02-15,22.78,22.92,22.44,22.53,7799821,
688172.SH,Ñà¶«Î¢,2023-02-16,22.6,23.08,21.87,22.02,12181091,
688172.SH,Ñà¶«Î¢,2023-02-17,22.12,22.22,21.39,21.39,7699257,
688172.SH,Ñà¶«Î¢,2023-02-20,21.38,21.85,21.3,21.74,5788833,
688172.SH,Ñà¶«Î¢,2023-02-21,21.7,21.87,21.28,21.53,5510111,
688172.SH,Ñà¶«Î¢,2023-02-22,21.42,21.89,21.28,21.59,4568161,
688172.SH,Ñà¶«Î¢,2023-02-23,21.57,21.83,21.45,21.72,4009608,
688172.SH,Ñà¶«Î¢,2023-02-24,21.8,22.09,21.53,21.66,4996948,
688172.SH,Ñà¶«Î¢,2023-02-27,21.2,21.25,20.47,20.48,8354780,
688172.SH,Ñà¶«Î¢,2023-02-28,20.46,20.79,20.41,20.66,3140442,
688172.SH,Ñà¶«Î¢,2023-03-01,20.67,20.85,20.52,20.76,4134174,
688172.SH,Ñà¶«Î¢,2023-03-02,20.8,21.14,20.68,20.7,4736894,
688172.SH,Ñà¶«Î¢,2023-03-03,21.05,21.64,21.05,21.36,8772673,
688172.SH,Ñà¶«Î¢,2023-03-06,21.26,21.75,21.22,21.68,6074639,
