����,���,����,���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),
300782.SZ,׿ʤ΢,2019-08-15,258.08,273.5,256.98,270.8,2079946,
300782.SZ,׿ʤ΢,2019-08-16,270,294.03,268.32,282,2612934,
300782.SZ,׿ʤ΢,2019-08-19,283.62,300.88,283.62,291.35,2336659,
300782.SZ,׿ʤ΢,2019-08-20,291,296.9,285.88,296.9,1602068,
300782.SZ,׿ʤ΢,2019-08-21,295,317.55,291,313.2,2309767,
300782.SZ,׿ʤ΢,2019-08-22,312.01,318.2,289,295.55,2668604,
300782.SZ,׿ʤ΢,2019-08-23,293.01,298.69,287.22,294.77,1785091,
300782.SZ,׿ʤ΢,2019-08-26,289.01,295.8,283.7,291.53,1535209,
300782.SZ,׿ʤ΢,2019-08-27,295,302.47,288,295.4,1643483,
300782.SZ,׿ʤ΢,2019-08-28,294,308.8,292,304.67,1990960,
300782.SZ,׿ʤ΢,2019-08-29,308,323.4,304.7,320,1945482,
300782.SZ,׿ʤ΢,2019-08-30,309.96,319.5,303.03,304,3117976,
300782.SZ,׿ʤ΢,2019-09-02,303.02,333,302.04,331,2434936,
300782.SZ,׿ʤ΢,2019-09-03,328.2,338.8,323.91,335,1904207,
300782.SZ,׿ʤ΢,2019-09-04,334,348.88,323.35,330,2043489,
300782.SZ,׿ʤ΢,2019-09-05,330,338.5,324,327.4,1664284,
300782.SZ,׿ʤ΢,2019-09-06,325.7,327.57,305.2,318.89,2332571,
300782.SZ,׿ʤ΢,2019-09-09,319.9,346.08,315,345.4,2612650,
300782.SZ,׿ʤ΢,2019-09-10,341.17,348.1,332,341.9,1857118,
300782.SZ,׿ʤ΢,2019-09-11,343.97,348.58,331,337.5,1605134,
300782.SZ,׿ʤ΢,2019-09-12,338.8,346.46,330.12,338.33,1228678,
300782.SZ,׿ʤ΢,2019-09-16,337,345.97,332.03,341,1278186,
300782.SZ,׿ʤ΢,2019-09-17,341.99,345.88,328.11,334.45,1504355,
300782.SZ,׿ʤ΢,2019-09-18,335,341,322,336.8,1781317,
300782.SZ,׿ʤ΢,2019-09-19,331.17,351.88,330,344.8,1917329,
300782.SZ,׿ʤ΢,2019-09-20,343.11,359.83,341.99,354.57,1825719,
300782.SZ,׿ʤ΢,2019-09-23,353.94,387.83,350.1,385.99,2124652,
300782.SZ,׿ʤ΢,2019-09-24,382.05,399.97,380.01,385.06,1798805,
300782.SZ,׿ʤ΢,2019-09-25,381.55,388,369.01,379.7,1398726,
300782.SZ,׿ʤ΢,2019-09-26,378.9983,389.4759,345.4098,348.6283,2792537,
300782.SZ,׿ʤ΢,2019-09-27,349.9217,383.4901,348.9191,383.4901,2860225,
300782.SZ,׿ʤ΢,2019-09-30,384.0115,390.3281,363.4574,375.9402,1691295,
300782.SZ,׿ʤ΢,2019-10-08,369.4732,382.0062,338.3512,338.3512,3070333,
300782.SZ,׿ʤ΢,2019-10-09,324.9058,343.9059,314.328,336.366,2557293,
300782.SZ,׿ʤ΢,2019-10-10,330.9517,358.0331,326.881,355.2357,2295966,
300782.SZ,׿ʤ΢,2019-10-11,356.4389,369.4632,350.9243,365.2922,1945753,
300782.SZ,׿ʤ΢,2019-10-14,381.0036,394.8701,378.0157,383.5102,2470548,
300782.SZ,׿ʤ΢,2019-10-15,382.7682,396.2437,369.5334,384.5128,2227320,
300782.SZ,׿ʤ΢,2019-10-16,383.811,385.5255,371.0875,374.8373,1433799,
300782.SZ,׿ʤ΢,2019-10-17,375.9904,380.5023,370.9872,376.7123,929968,
300782.SZ,׿ʤ΢,2019-10-18,376.8326,382.0062,372.1803,374.8875,1329265,
300782.SZ,׿ʤ΢,2019-10-21,368.9719,370.4658,344.9085,361.031,1688853,
300782.SZ,׿ʤ΢,2019-10-22,363.0262,380.0009,363.0162,377.4943,1664428,
300782.SZ,׿ʤ΢,2019-10-23,378.9983,378.9983,358.9455,365.7434,1349391,
300782.SZ,׿ʤ΢,2019-10-24,358.9455,366.746,348.5681,353.6916,1303499,
300782.SZ,׿ʤ΢,2019-10-25,354.9349,365.964,349.2199,360.9909,1225393,
300782.SZ,׿ʤ΢,2019-10-28,354.9349,377.0431,353.9323,373.6843,1515783,
300782.SZ,׿ʤ΢,2019-10-29,370.6363,374.8875,356.9402,367.4679,1704369,
300782.SZ,׿ʤ΢,2019-10-30,362.956,390.5587,357.9428,378.4569,2149592,
300782.SZ,׿ʤ΢,2019-10-31,376.6521,383.0089,372.9925,376.7123,1155110,
300782.SZ,׿ʤ΢,2019-11-01,360.9508,372.9825,358.9455,365.9138,1734663,
300782.SZ,׿ʤ΢,2019-11-04,363.4774,379.1988,359.9481,375.1883,1860723,
300782.SZ,׿ʤ΢,2019-11-05,370.9772,412.7071,369.9745,412.7071,2707661,
300782.SZ,׿ʤ΢,2019-11-06,412.5968,417.8707,394.439,399.0511,2162848,
300782.SZ,׿ʤ΢,2019-11-07,398.0184,419.7055,392.8247,409.6089,1786110,
300782.SZ,׿ʤ΢,2019-11-08,412.0855,419.9562,406.7715,407.0722,1395754,
300782.SZ,׿ʤ΢,2019-11-11,403.0717,422.1119,399.1313,416.3868,1450470,
300782.SZ,׿ʤ΢,2019-11-12,415.1535,420.1066,404.5556,420.1066,1191552,
300782.SZ,׿ʤ΢,2019-11-13,417.1187,456.2017,417.0786,441.6634,2068993,
300782.SZ,׿ʤ΢,2019-11-14,444.6713,457.9061,438.3747,447.6792,1418181,
300782.SZ,׿ʤ΢,2019-11-15,444.9721,458.0866,441.7135,447.2481,1330792,
300782.SZ,׿ʤ΢,2019-11-18,440.1594,451.1483,420.3873,441.6634,2144408,
300782.SZ,׿ʤ΢,2019-11-19,437.1013,446.1752,433.3214,443.9694,1410387,
300782.SZ,׿ʤ΢,2019-11-20,443.9694,446.6264,434.3641,438.1541,1103597,
300782.SZ,׿ʤ΢,2019-11-21,434.1436,439.1568,426.1224,429.3509,1139476,
300782.SZ,׿ʤ΢,2019-11-22,432.9805,440.6607,403.5831,408.9873,2078796,
300782.SZ,׿ʤ΢,2019-11-25,410.1002,419.5952,399.1514,409.5788,1631518,
300782.SZ,׿ʤ΢,2019-11-26,412.7271,418.753,407.0722,413.4691,1056881,
300782.SZ,׿ʤ΢,2019-11-27,409.0775,431.8174,406.0696,428.1277,1498447,
300782.SZ,׿ʤ΢,2019-11-28,423.1145,429.1303,419.4549,421.5504,834903,
300782.SZ,׿ʤ΢,2019-11-29,421.1092,424.0971,405.7488,413.1783,1106426,
300782.SZ,׿ʤ΢,2019-12-02,411.5841,421.3097,407.0823,414.7023,917660,
300782.SZ,׿ʤ΢,2019-12-03,411.0327,436.1589,406.2701,433.3314,1559457,
300782.SZ,׿ʤ΢,2019-12-04,430.133,441.0417,425.6011,430.2834,1260612,
300782.SZ,׿ʤ΢,2019-12-05,428.9398,443.418,428.9298,433.1409,1433216,
300782.SZ,׿ʤ΢,2019-12-06,432.4491,434.8454,422.3324,426.5736,1286495,
300782.SZ,׿ʤ΢,2019-12-09,428.1277,437.8132,426.1224,429.3208,1125967,
300782.SZ,׿ʤ΢,2019-12-10,426.1224,436.8006,418.001,435.1362,1394999,
300782.SZ,׿ʤ΢,2019-12-11,434.0734,450.9779,431.1958,436.1488,1494381,
300782.SZ,׿ʤ΢,2019-12-12,441.162,447.1779,437.1515,440.7109,1303427,
300782.SZ,׿ʤ΢,2019-12-13,442.1647,450.3863,436.1488,450.3863,1492851,
300782.SZ,׿ʤ΢,2019-12-16,451.1283,477.1368,450.3863,474.8107,1701996,
300782.SZ,׿ʤ΢,2019-12-17,469.3563,480.1447,469.3563,474.3495,999968,
300782.SZ,׿ʤ΢,2019-12-18,471.2513,473.5874,461.2149,466.2481,990105,
300782.SZ,׿ʤ΢,2019-12-19,466.2481,466.2481,423.1145,433.1008,2279104,
300782.SZ,׿ʤ΢,2019-12-20,433.0306,441.162,425.2301,432.2887,1250272,
300782.SZ,׿ʤ΢,2019-12-23,411.0828,428.0074,408.4459,420.1367,1496836,
300782.SZ,׿ʤ΢,2019-12-24,422.2823,426.6237,415.8955,425.1499,933904,
300782.SZ,׿ʤ΢,2019-12-25,421.6105,439.0164,421.6105,427.6264,1703672,
300782.SZ,׿ʤ΢,2019-12-26,425.1198,430.6343,409.0775,422.5831,1416493,
300782.SZ,׿ʤ΢,2019-12-27,419.1039,422.1119,412.2258,416.8981,1020752,
300782.SZ,׿ʤ΢,2019-12-30,415.0934,426.1224,409.2781,419.6253,1174353,
300782.SZ,׿ʤ΢,2019-12-31,419.0438,422.1119,403.1619,411.4538,1498584,
300782.SZ,׿ʤ΢,2020-01-02,413.9905,420.1066,405.077,410.7419,1660683,
300782.SZ,׿ʤ΢,2020-01-03,410.6517,410.6517,369.6637,396.2437,3611860,
300782.SZ,׿ʤ΢,2020-01-06,381.5049,396.5445,379.1286,388.0221,1844767,
300782.SZ,׿ʤ΢,2020-01-07,388.0221,389.9271,375.9904,378.9883,1670131,
300782.SZ,׿ʤ΢,2020-01-08,378.9983,413.0881,375.9904,409.8796,2826048,
300782.SZ,׿ʤ΢,2020-01-09,404.325,415.9958,401.0564,413.6897,1672696,
300782.SZ,׿ʤ΢,2020-01-10,413.8501,439.8386,413.8501,427.5261,2245707,
300782.SZ,׿ʤ΢,2020-01-13,427.2253,453.6048,427.2253,451.1884,2027673,
300782.SZ,׿ʤ΢,2020-01-14,464.2228,467.2307,427.1251,434.0734,2109930,
300782.SZ,׿ʤ΢,2020-01-15,432.1383,437.1515,422.1119,434.8755,1327823,
300782.SZ,׿ʤ΢,2020-01-16,432.1383,433.0406,421.0992,426.4232,1469947,
300782.SZ,׿ʤ΢,2020-01-17,427.3557,433.1409,424.1171,428.0174,1044733,
300782.SZ,׿ʤ΢,2020-01-20,428.1277,451.9906,424.819,451.9906,1749009,
300782.SZ,׿ʤ΢,2020-01-21,445.1726,456.2518,439.7583,456.0011,1366631,
300782.SZ,׿ʤ΢,2020-01-22,451.2486,491.2941,436.2491,478.9014,2016882,
300782.SZ,׿ʤ΢,2020-01-23,472.2339,496.3073,452.9932,470.2386,1643180,
300782.SZ,׿ʤ΢,2020-02-03,423.2148,423.2148,423.2148,423.2148,317800,
300782.SZ,׿ʤ΢,2020-02-04,411.0828,443.0671,411.0828,428.1277,2029986,
300782.SZ,׿ʤ΢,2020-02-05,433.4016,433.4016,399.0511,402.8612,3142973,
300782.SZ,׿ʤ΢,2020-02-06,395.0406,427.1251,392.0326,423.0142,2303591,
300782.SZ,׿ʤ΢,2020-02-07,418.1013,431.1256,416.6475,429.1303,1471405,
300782.SZ,׿ʤ΢,2020-02-10,425.1198,427.1251,408.0248,412.8876,2031556,
300782.SZ,׿ʤ΢,2020-02-11,411.0828,427.8971,409.0775,421.3097,1420289,
300782.SZ,׿ʤ΢,2020-02-12,417.6,430.0929,417.0987,420.1066,1301716,
300782.SZ,׿ʤ΢,2020-02-13,418.9435,462.1172,415.705,462.1172,3344432,
300782.SZ,׿ʤ΢,2020-02-14,462.2175,486.7822,454.3167,464.2328,2583893,
300782.SZ,׿ʤ΢,2020-02-17,473.2365,486.9226,466.3584,479.2524,1957833,
300782.SZ,׿ʤ΢,2020-02-18,480.0645,527.1786,477.2571,526.3865,1841732,
300782.SZ,׿ʤ΢,2020-02-19,512.3496,550.4499,503.3258,521.3733,1746885,
300782.SZ,׿ʤ΢,2020-02-20,512.5501,566.4922,512.5501,552.5454,1673598,
300782.SZ,׿ʤ΢,2020-02-21,551.3523,607.6004,548.1238,605.5851,1680866,
300782.SZ,׿ʤ΢,2020-02-24,589.3624,661.1415,582.5344,651.7166,2068807,
300782.SZ,׿ʤ΢,2020-02-25,624.6453,688.3732,591.5682,676.903,2529922,
300782.SZ,׿ʤ΢,2020-02-26,673.6745,719.8962,620.4643,641.6902,3079691,
300782.SZ,׿ʤ΢,2020-02-27,651.7166,665.7536,579.5265,587.5476,3406730,
300782.SZ,׿ʤ΢,2020-02-28,553.4578,621.6073,534.6082,584.5397,3295779,
300782.SZ,׿ʤ΢,2020-03-02,593.5635,603.5899,557.5185,585.0912,2119369,
300782.SZ,׿ʤ΢,2020-03-03,592.0595,631.6638,585.5423,594.5661,2210989,
300782.SZ,׿ʤ΢,2020-03-04,586.545,594.5561,542.4288,576.4183,2646825,
300782.SZ,׿ʤ΢,2020-03-05,586.4447,590.1044,553.0066,568.4974,1791272,
300782.SZ,׿ʤ΢,2020-03-06,555.5734,579.5265,555.5734,564.4869,1374122,
300782.SZ,׿ʤ΢,2020-03-09,550.4499,558.832,511.3469,514.0941,1815906,
300782.SZ,׿ʤ΢,2020-03-10,497.1896,547.9132,497.1896,544.5343,2325212,
300782.SZ,׿ʤ΢,2020-03-11,543.4214,547.5723,516.3601,517.7939,1541880,
300782.SZ,׿ʤ΢,2020-03-12,512.881,524.4213,504.4588,511.4572,1259244,
300782.SZ,׿ʤ΢,2020-03-13,493.2994,530.2768,487.2735,521.3733,1897694,
300782.SZ,׿ʤ΢,2020-03-16,521.3833,521.3833,472.2439,475.4624,1958875,
300782.SZ,׿ʤ΢,2020-03-17,484.9775,496.3073,447.2481,478.2096,1826446,
300782.SZ,׿ʤ΢,2020-03-18,478.2598,500.8192,474.6302,481.0571,1694592,
300782.SZ,׿ʤ΢,2020-03-19,479.2624,497.3099,472.0233,492.3068,1584689,
300782.SZ,׿ʤ΢,2020-03-20,498.3126,500.1775,474.2392,479.2624,1317013,
300782.SZ,׿ʤ΢,2020-03-23,457.2043,466.2281,433.7224,437.352,1939131,
300782.SZ,׿ʤ΢,2020-03-24,447.1779,453.1937,422.0818,445.1726,1508045,
300782.SZ,׿ʤ΢,2020-03-25,463.2201,464.0223,447.7394,455.7505,1389420,
300782.SZ,׿ʤ΢,2020-03-26,454.1663,477.0265,446.1452,462.7188,1359209,
300782.SZ,׿ʤ΢,2020-03-27,470.9004,475.2518,449.1832,449.2032,1114714,
300782.SZ,׿ʤ΢,2020-03-30,432.2686,437.0412,412.7873,425.22,1640949,
300782.SZ,׿ʤ΢,2020-03-31,434.1335,436.7504,421.9915,427.1251,1101689,
300782.SZ,׿ʤ΢,2020-04-01,426.5335,447.97,424.6185,434.9457,1354674,
300782.SZ,׿ʤ΢,2020-04-02,433.8628,478.4402,432.2385,478.4402,2303779,
300782.SZ,׿ʤ΢,2020-04-03,487.2835,524.0504,482.3806,514.3047,2979146,
300782.SZ,׿ʤ΢,2020-04-07,517.3728,538.4182,514.5353,523.3786,1905953,
300782.SZ,׿ʤ΢,2020-04-08,539.2203,566.4922,518.5358,528.3918,2734065,
300782.SZ,׿ʤ΢,2020-04-09,526.2863,531.6704,511.3469,524.5818,1627467,
300782.SZ,׿ʤ΢,2020-04-10,521.3733,524.3612,484.6666,488.4867,2088321,
300782.SZ,׿ʤ΢,2020-04-13,481.2777,488.4867,458.2069,460.7436,2011166,
300782.SZ,׿ʤ΢,2020-04-14,468.0128,477.8386,462.1072,475.3521,1522687,
300782.SZ,׿ʤ΢,2020-04-15,478.2598,514.8562,472.2439,499.1047,2465859,
300782.SZ,׿ʤ΢,2020-04-16,485.5891,535.0594,484.6065,529.3944,2562992,
300782.SZ,׿ʤ΢,2020-04-17,541.4261,559.4737,522.396,527.3892,2817212,
300782.SZ,׿ʤ΢,2020-04-20,527.3892,539.4209,517.2424,530.2066,1657333,
300782.SZ,׿ʤ΢,2020-04-21,522.6968,537.5961,516.3802,537.1148,1588686,
300782.SZ,׿ʤ΢,2020-04-22,528.2715,538.1174,524.0103,533.415,1221546,
300782.SZ,׿ʤ΢,2020-04-23,532.4024,536.4129,518.8968,519.0672,1383416,
300782.SZ,׿ʤ΢,2020-04-24,519.368,527.5897,507.3363,514.8261,1099938,
300782.SZ,׿ʤ΢,2020-04-27,517.2625,523.6192,504.4387,521.1828,1098740,
300782.SZ,׿ʤ΢,2020-04-28,530.3971,573.3001,526.3865,573.3001,3371776,
300782.SZ,׿ʤ΢,2020-04-29,571.5054,587.3471,561.3586,582.5846,2470851,
300782.SZ,׿ʤ΢,2020-04-30,591.2674,640.848,583.5972,639.2939,2655502,
300782.SZ,׿ʤ΢,2020-05-06,634.4111,666.7563,631.6538,656.7299,2330521,
300782.SZ,׿ʤ΢,2020-05-07,653.7219,655.7272,621.6374,637.4491,2174886,
300782.SZ,׿ʤ΢,2020-05-08,643.6955,667.2576,641.7003,649.21,1701206,
300782.SZ,׿ʤ΢,2020-05-11,649.7314,669.7642,636.4565,652.2982,1478828,
300782.SZ,׿ʤ΢,2020-05-12,651.7166,665.5531,630.3203,654.0729,1545247,
300782.SZ,׿ʤ΢,2020-05-13,657.7325,669.6439,642.743,662.7457,1504154,
300782.SZ,׿ʤ΢,2020-05-14,660.7404,669.7642,646.5932,646.5932,1666872,
300782.SZ,׿ʤ΢,2020-05-15,650.714,707.8645,643.7356,691.0703,2494368,
300782.SZ,׿ʤ΢,2020-05-18,694.2587,697.8381,621.9683,621.9683,3606954,
300782.SZ,׿ʤ΢,2020-05-19,621.6374,653.4111,608.4427,651.1151,2682294,
300782.SZ,׿ʤ΢,2020-05-20,656.7098,656.7098,586.7555,601.5746,3345907,
300782.SZ,׿ʤ΢,2020-05-21,594.6162,608.6231,574.413,585.3418,2179907,
300782.SZ,׿ʤ΢,2020-05-22,578.6642,587.317,551.4525,562.8526,2119822,
300782.SZ,׿ʤ΢,2020-05-25,558.461,562.4816,543.4314,557.3481,1288000,
300782.SZ,׿ʤ΢,2020-05-26,559.4837,589.5429,559.4837,587.7582,2031583,
300782.SZ,׿ʤ΢,2020-05-27,581.5318,582.4141,551.4525,555.2425,1720726,
300782.SZ,׿ʤ΢,2020-05-28,546.4494,569.1592,539.4209,567.4948,1576326,
300782.SZ,׿ʤ΢,2020-05-29,561.479,565.299,546.4393,550.0689,1219378,
300782.SZ,׿ʤ΢,2020-06-01,561.479,581.5218,554.8014,574.4431,2225202,
300782.SZ,׿ʤ΢,2020-06-02,574.6035,577.441,556.4658,572.0267,1777709,
300782.SZ,׿ʤ΢,2020-06-03,572.498,576.5186,558.06,562.4916,1753094,
300782.SZ,׿ʤ΢,2020-06-04,559.4737,560.2658,551.4525,554.0293,952760,
300782.SZ,׿ʤ΢,2020-06-05,556.7264,579.5265,556.7264,572.0769,1663968,
300782.SZ,׿ʤ΢,2020-06-08,576.5186,590.5555,572.508,581.7123,1577346,
300782.SZ,׿ʤ΢,2020-06-09,581.7323,621.2364,570.0114,616.8749,2102505,
300782.SZ,׿ʤ΢,2020-06-10,610.7086,621.4269,599.0981,619.963,1663757,
300782.SZ,׿ʤ΢,2020-06-11,613.6163,621.4168,603.1387,605.896,1456837,
300782.SZ,׿ʤ΢,2020-06-12,587.5577,631.6638,584.67,630.1599,2135771,
300782.SZ,׿ʤ΢,2020-06-15,620.6348,623.6327,608.202,609.6859,1636571,
300782.SZ,׿ʤ΢,2020-06-16,615.0701,621.2965,563.4842,586.5249,2426087,
300782.SZ,׿ʤ΢,2020-06-17,579.6869,588.2194,568.4974,578.3634,1230143,
300782.SZ,׿ʤ΢,2020-06-18,588.6505,636.1958,586.555,636.1958,2621105,
300782.SZ,׿ʤ΢,2020-06-19,637.6797,639.5847,624.0438,625.648,2330592,
300782.SZ,׿ʤ΢,2020-06-22,636.9678,650.3731,619.201,646.5029,2482558,
300782.SZ,׿ʤ΢,2020-06-23,646.7034,657.8929,633.6691,655.7272,2056015,
300782.SZ,׿ʤ΢,2020-06-24,656.7399,720.2973,656.7399,714.7326,2964254,
300782.SZ,׿ʤ΢,2020-06-29,683.8112,689.807,651.7166,688.6239,3315609,
300782.SZ,׿ʤ΢,2020-06-30,692.8711,751.6465,683.1836,733.3741,4968720,
300782.SZ,׿ʤ΢,2020-07-01,739.2119,767.7321,725.2952,740.6035,4954848,
300782.SZ,׿ʤ΢,2020-07-02,740.5493,749.1524,726.7049,732.615,3109427,
300782.SZ,׿ʤ΢,2020-07-03,708.4867,729.7955,695.8351,724.5722,3441577,
300782.SZ,׿ʤ΢,2020-07-06,731.9824,764.515,711.9207,757.3578,5624783,
300782.SZ,׿ʤ΢,2020-07-07,762.7076,832.8333,760.9002,793.4328,5150489,
300782.SZ,׿ʤ΢,2020-07-08,793.0713,812.4282,777.1665,802.7949,3504644,
300782.SZ,׿ʤ΢,2020-07-09,794.5172,831.3694,793.7943,805.0541,4344753,
300782.SZ,׿ʤ΢,2020-07-10,831.3874,881.9936,831.3874,861.4078,5178859,
300782.SZ,׿ʤ΢,2020-07-13,854.9012,888.3194,847.6537,885.6987,4208918,
300782.SZ,׿ʤ΢,2020-07-14,891.0305,970.5545,865.7274,943.2813,5174565,
300782.SZ,׿ʤ΢,2020-07-15,928.0814,968.4941,898.6575,916.3335,5249566,
300782.SZ,׿ʤ΢,2020-07-16,903.6278,921.7556,824.7002,824.7002,5619100,
300782.SZ,׿ʤ΢,2020-07-17,822.3506,863.9742,790.8663,840.9665,4217074,
300782.SZ,׿ʤ΢,2020-07-20,840.4243,854.829,795.6197,822.1337,4240622,
300782.SZ,׿ʤ΢,2020-07-21,809.6991,837.5325,801.331,816.9285,3026137,
300782.SZ,׿ʤ΢,2020-07-22,808.7592,836.8095,807.9098,814.0187,3344048,
300782.SZ,׿ʤ΢,2020-07-23,807.2591,817.8141,755.2793,776.7508,4964046,
300782.SZ,׿ʤ΢,2020-07-24,768.1297,786.0226,726,731.0787,4704444,
300782.SZ,׿ʤ΢,2020-07-27,753.6708,768.1297,742.2121,759.8158,3648199,
300782.SZ,׿ʤ΢,2020-07-28,776.9858,783.7634,752.4056,768.0574,3069726,
300782.SZ,׿ʤ΢,2020-07-29,767.226,794.6437,762.7076,793.4328,3824129,
300782.SZ,׿ʤ΢,2020-07-30,793.4328,798.6742,767.4068,775.576,3240615,
300782.SZ,׿ʤ΢,2020-07-31,765.0933,803.2468,765.0933,793.0713,3198986,
300782.SZ,׿ʤ΢,2020-08-03,809.6991,850.5094,793.4328,847.0211,4513295,
300782.SZ,׿ʤ΢,2020-08-04,845.6656,854.8832,822.3687,826.5437,2839963,
300782.SZ,׿ʤ΢,2020-08-05,869.3421,872.7219,827.7727,832.6345,3186793,
300782.SZ,׿ʤ΢,2020-08-06,825.9653,825.9653,799.2525,803.3733,2885397,
300782.SZ,׿ʤ΢,2020-08-07,802.4696,810.2413,733.7898,759.2917,4317168,
300782.SZ,׿ʤ΢,2020-08-10,757.2855,766.3043,738.0732,755.4239,2327460,
300782.SZ,׿ʤ΢,2020-08-11,758.8941,766.3223,739.2119,739.5733,1898393,
300782.SZ,׿ʤ΢,2020-08-12,740.1698,755.4782,708.4867,753.8154,3143483,
300782.SZ,׿ʤ΢,2020-08-13,753.6708,753.7069,733.7898,735.3441,2010540,
300782.SZ,׿ʤ΢,2020-08-14,735.5971,749.6404,727.6447,748.1222,1810201,
300782.SZ,׿ʤ΢,2020-08-17,743.0977,747.8872,728.187,743.0073,2233916,
300782.SZ,׿ʤ΢,2020-08-18,737.766,737.766,706.1371,720.7768,5198954,
300782.SZ,׿ʤ΢,2020-08-19,712.1195,712.1376,700.9319,701.4199,2434179,
300782.SZ,׿ʤ΢,2020-08-20,708.4867,712.8967,686.7983,686.7983,2053948,
300782.SZ,׿ʤ΢,2020-08-21,692.2385,699.1065,671.6888,674.9782,3320512,
300782.SZ,׿ʤ΢,2020-08-24,674.1468,713.9088,659.4168,691.624,3606909,
300782.SZ,׿ʤ΢,2020-08-25,690.4311,705.7576,684.2138,697.1545,2917823,
300782.SZ,׿ʤ΢,2020-08-26,694.0278,694.0278,670.532,675.6288,2186651,
300782.SZ,׿ʤ΢,2020-08-27,675.0505,734.9826,674.1468,722.0961,4319527,
300782.SZ,׿ʤ΢,2020-08-28,724.753,726.5423,695.8713,709.4084,3052143,
300782.SZ,׿ʤ΢,2020-08-31,715.6077,723.8493,703.0827,710.2941,2744060,
300782.SZ,׿ʤ΢,2020-09-01,703.0646,704.872,677.7615,693.829,2214314,
300782.SZ,׿ʤ΢,2020-09-02,694.1904,700.1728,687.1236,689.7082,1346784,
300782.SZ,׿ʤ΢,2020-09-03,687.0152,724.5542,677.7615,711.3604,3502024,
