����,���,����,���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),
688076.SH,STŵ̩,2021-08-03,55.1,57.89,54.1,56.7,2887150,
688076.SH,STŵ̩,2021-08-04,56.45,59.65,55.45,58.65,2688386,
688076.SH,STŵ̩,2021-08-05,58.11,63.35,58.1,61.95,3754652,
688076.SH,STŵ̩,2021-08-06,62.38,63.38,59.07,60.14,3242635,
688076.SH,STŵ̩,2021-08-09,59,63,59,61.9,2055054,
688076.SH,STŵ̩,2021-08-10,61.15,62.49,59,59.79,2166911,
688076.SH,STŵ̩,2021-08-11,59.99,61.96,59.58,60.38,1748292,
688076.SH,STŵ̩,2021-08-12,60.5,64.4,59.05,63.32,2805518,
688076.SH,STŵ̩,2021-08-13,63.36,66.56,63.2,65.8,3439320,
688076.SH,STŵ̩,2021-08-16,65.08,66.7,62.5,63.16,2154243,
688076.SH,STŵ̩,2021-08-17,63.24,63.58,58,58.28,3101866,
688076.SH,STŵ̩,2021-08-18,58.37,60.06,58.37,59.08,1265777,
688076.SH,STŵ̩,2021-08-19,59.08,61.01,58.8,60.16,1272258,
688076.SH,STŵ̩,2021-08-20,60.18,60.18,56.49,56.6,2156265,
688076.SH,STŵ̩,2021-08-23,57.39,59.99,54.92,59.5,2171139,
688076.SH,STŵ̩,2021-08-24,59.56,64.28,59.5,63.73,2776063,
688076.SH,STŵ̩,2021-08-25,50.98,54.8,50.98,53.55,9412334,
688076.SH,STŵ̩,2021-08-26,54.71,54.94,52.52,52.57,3742096,
688076.SH,STŵ̩,2021-08-27,52.42,52.95,50.7,50.97,2413063,
688076.SH,STŵ̩,2021-08-30,50.88,51,47.78,48,3102622,
688076.SH,STŵ̩,2021-08-31,48.21,48.7,46.66,48.51,1801002,
688076.SH,STŵ̩,2021-09-01,48.51,48.7,47.4,48.7,1362932,
688076.SH,STŵ̩,2021-09-02,48.48,48.6,46.81,46.92,1475869,
688076.SH,STŵ̩,2021-09-03,46.9,47.47,46.4,46.79,1015813,
688076.SH,STŵ̩,2021-09-06,46.85,51.98,46.54,50.2,3341575,
688076.SH,STŵ̩,2021-09-07,50,50.31,48.16,48.72,1868703,
688076.SH,STŵ̩,2021-09-08,48.89,49.4,48.24,48.55,1168909,
688076.SH,STŵ̩,2021-09-09,48.66,49.33,47.8,48.59,938754,
688076.SH,STŵ̩,2021-09-10,49.05,50.52,48.6,49.12,1266471,
688076.SH,STŵ̩,2021-09-13,49.14,49.99,48.31,48.42,809032,
688076.SH,STŵ̩,2021-09-14,48.69,49.18,47.73,47.83,1056765,
688076.SH,STŵ̩,2021-09-15,47.52,49,46.2,47.62,1709648,
688076.SH,STŵ̩,2021-09-16,47.46,47.7,44.45,44.51,2323480,
688076.SH,STŵ̩,2021-09-17,44.31,50.9,44.31,49.25,4151741,
688076.SH,STŵ̩,2021-09-22,48.9,54.2,48.6,52.66,3972380,
688076.SH,STŵ̩,2021-09-23,52.19,53.49,51.79,52,2174844,
688076.SH,STŵ̩,2021-09-24,51.78,55.17,51.6,53.99,3098399,
688076.SH,STŵ̩,2021-09-27,53,57.6,52.6,54.9,3168736,
688076.SH,STŵ̩,2021-09-28,53.8,56.73,52.8,54,2520263,
688076.SH,STŵ̩,2021-09-29,52.99,55.32,52.3,53.06,1681303,
688076.SH,STŵ̩,2021-09-30,54.06,57.6,53.2,57.55,3349643,
688076.SH,STŵ̩,2021-10-08,57.5,61.88,57.2,59.73,3170708,
688076.SH,STŵ̩,2021-10-11,60.47,61.86,57.68,58.43,3262498,
688076.SH,STŵ̩,2021-10-12,57.61,59.7,56.19,57.14,2134560,
688076.SH,STŵ̩,2021-10-13,57.49,59.8,56.66,58.7,2188051,
688076.SH,STŵ̩,2021-10-14,58.3,59.8,55.72,55.94,2207529,
688076.SH,STŵ̩,2021-10-15,56.53,57.23,55.14,55.28,1435928,
688076.SH,STŵ̩,2021-10-18,55.59,55.68,52.28,53.86,2073732,
688076.SH,STŵ̩,2021-10-19,53.93,56.4,53.93,54.55,1171009,
688076.SH,STŵ̩,2021-10-20,54.3,55.19,49.51,49.69,3712044,
688076.SH,STŵ̩,2021-10-21,49.7,50.45,49.21,49.98,1027601,
688076.SH,STŵ̩,2021-10-22,50,50,48.4,48.52,1436450,
688076.SH,STŵ̩,2021-10-25,48.52,49.06,46.9,47.6,2045772,
688076.SH,STŵ̩,2021-10-26,46,47.47,42.55,42.99,5805814,
688076.SH,STŵ̩,2021-10-27,43.33,43.37,41.42,41.97,2325441,
688076.SH,STŵ̩,2021-10-28,42,42.37,40.8,40.95,1345623,
688076.SH,STŵ̩,2021-10-29,40.87,42.07,40.87,41.44,1515795,
688076.SH,STŵ̩,2021-11-01,41.48,41.73,40.58,41.48,1072859,
688076.SH,STŵ̩,2021-11-02,41.4,42.25,40.1,40.2,1362346,
688076.SH,STŵ̩,2021-11-03,40.44,40.95,39.91,40.44,808932,
688076.SH,STŵ̩,2021-11-04,40.36,41.41,40.31,40.61,999646,
688076.SH,STŵ̩,2021-11-05,40.64,40.88,39.65,39.78,1187907,
688076.SH,STŵ̩,2021-11-08,39.98,39.99,38.66,38.7,1115608,
688076.SH,STŵ̩,2021-11-09,38.7,40.08,38.56,39.82,1016694,
688076.SH,STŵ̩,2021-11-10,39.82,41.88,39.82,41.61,2280342,
688076.SH,STŵ̩,2021-11-11,41.96,42.48,41.34,41.95,1235492,
688076.SH,STŵ̩,2021-11-12,41.57,42,40.89,41.5,1085251,
688076.SH,STŵ̩,2021-11-15,41.69,42.58,41.6,42.46,1579616,
688076.SH,STŵ̩,2021-11-16,42.46,43.58,42,42.92,1491399,
688076.SH,STŵ̩,2021-11-17,43.7,43.95,41.7,42.45,1370439,
688076.SH,STŵ̩,2021-11-18,42.3,42.86,41.05,41.07,1306485,
688076.SH,STŵ̩,2021-11-19,41.49,42.99,40.91,41.6,1241901,
688076.SH,STŵ̩,2021-11-22,41.6,42.07,40.4,41.82,1941520,
688076.SH,STŵ̩,2021-11-23,41.89,44.35,41.53,43.71,2993541,
688076.SH,STŵ̩,2021-11-24,43.93,50.23,43.93,49.58,7379047,
688076.SH,STŵ̩,2021-11-25,49.59,52.89,49.59,50.88,6096182,
688076.SH,STŵ̩,2021-11-26,50.86,52.58,50.11,52.5,3366293,
688076.SH,STŵ̩,2021-11-29,52.46,53.8,50.81,50.88,2531699,
688076.SH,STŵ̩,2021-11-30,50.82,52.53,49.49,51.91,3474869,
688076.SH,STŵ̩,2021-12-01,51.47,51.91,49.65,50.04,1858570,
688076.SH,STŵ̩,2021-12-02,50.42,50.52,48.18,48.36,2011162,
688076.SH,STŵ̩,2021-12-03,48.44,51.45,48.2,49.66,2421404,
688076.SH,STŵ̩,2021-12-06,50.63,50.63,47.85,47.88,1614581,
688076.SH,STŵ̩,2021-12-07,48.3,48.35,45.4,45.8,1715043,
688076.SH,STŵ̩,2021-12-08,45.93,47.29,45.16,46.33,1631595,
688076.SH,STŵ̩,2021-12-09,46.33,47.7,46,46.4,1524230,
688076.SH,STŵ̩,2021-12-10,46.21,48.06,46.02,46.81,1316465,
688076.SH,STŵ̩,2021-12-13,46.88,47.2,45.31,45.72,1198196,
688076.SH,STŵ̩,2021-12-14,45.66,48.68,45.19,47.91,2344376,
688076.SH,STŵ̩,2021-12-15,47.88,48.08,45,45,1905913,
688076.SH,STŵ̩,2021-12-16,44.8,45.3,43.69,44.3,1626305,
688076.SH,STŵ̩,2021-12-17,44.69,45.24,43.26,43.31,1134398,
688076.SH,STŵ̩,2021-12-20,43.23,44.22,42.4,42.46,1170676,
688076.SH,STŵ̩,2021-12-21,42.24,43.55,42.24,43.02,716858,
688076.SH,STŵ̩,2021-12-22,43.28,44.85,43.1,44.09,1255613,
688076.SH,STŵ̩,2021-12-23,44.26,46.86,43.33,43.52,1939841,
688076.SH,STŵ̩,2021-12-24,43.5,43.8,42.66,42.74,896920,
688076.SH,STŵ̩,2021-12-27,43,44.88,43,44.77,1346778,
688076.SH,STŵ̩,2021-12-28,42.99,43.8,38.02,40.83,6028864,
688076.SH,STŵ̩,2021-12-29,40,41.56,39.68,40.25,2240896,
688076.SH,STŵ̩,2021-12-30,40.17,41.49,39.55,40.99,1604655,
688076.SH,STŵ̩,2021-12-31,40.8,42.6,40.8,41.33,1627775,
688076.SH,STŵ̩,2022-01-04,40.97,41.89,40.09,40.5,1860107,
688076.SH,STŵ̩,2022-01-05,40.5,40.7,39.1,39.39,1373579,
688076.SH,STŵ̩,2022-01-06,39.58,41.1,39.41,40.61,1502500,
688076.SH,STŵ̩,2022-01-07,40.6,41.13,39.75,39.83,1203191,
688076.SH,STŵ̩,2022-01-10,40.2,41.55,39.56,41.3,1666637,
688076.SH,STŵ̩,2022-01-11,41.29,42.23,40.55,40.96,1518839,
688076.SH,STŵ̩,2022-01-12,40.6,42.69,40.27,41.69,2765382,
688076.SH,STŵ̩,2022-01-13,41.89,41.89,39.8,40.08,2420638,
688076.SH,STŵ̩,2022-01-14,40,43.3,39.02,42.72,3763809,
688076.SH,STŵ̩,2022-01-17,43.5,44.42,42.3,42.9,2737163,
688076.SH,STŵ̩,2022-01-18,42.39,43.14,40.55,40.75,2946100,
688076.SH,STŵ̩,2022-01-19,40.5,43.85,40.18,42.34,3715357,
688076.SH,STŵ̩,2022-01-20,44.5,46.39,42.63,44,7824833,
688076.SH,STŵ̩,2022-01-21,43.8,45.25,38.8,39.21,5908275,
688076.SH,STŵ̩,2022-01-24,38.18,38.3,35.37,36.32,3286032,
688076.SH,STŵ̩,2022-01-25,35.99,36.7,34.5,34.53,2110709,
688076.SH,STŵ̩,2022-01-26,34.95,35.74,34.41,34.92,1373904,
688076.SH,STŵ̩,2022-01-27,35.7,36.4,35.01,35.3,1429920,
688076.SH,STŵ̩,2022-01-28,35.78,36.2,34.9,35.32,903339,
688076.SH,STŵ̩,2022-02-07,36.4,36.41,34.79,34.99,831570,
688076.SH,STŵ̩,2022-02-08,35.39,35.39,33.56,34.31,1304289,
688076.SH,STŵ̩,2022-02-09,33.81,34.7,33.73,34.62,877194,
688076.SH,STŵ̩,2022-02-10,34.51,34.63,33.35,33.49,1533023,
688076.SH,STŵ̩,2022-02-11,33.38,33.48,31.13,31.2,2204291,
688076.SH,STŵ̩,2022-02-14,32.12,32.9,31.75,32.19,1690933,
688076.SH,STŵ̩,2022-02-15,32.01,33.77,32,33.58,2248183,
688076.SH,STŵ̩,2022-02-16,33.5,34.24,32.91,33.69,1608030,
688076.SH,STŵ̩,2022-02-17,33.63,33.9,33,33.09,1077627,
688076.SH,STŵ̩,2022-02-18,33.06,33.45,32.32,33.05,1124600,
688076.SH,STŵ̩,2022-02-21,33.21,33.85,33.05,33.56,948033,
688076.SH,STŵ̩,2022-02-22,33,33.18,32.41,32.8,1119041,
688076.SH,STŵ̩,2022-02-23,32.8,33.93,32.8,33.67,1221467,
688076.SH,STŵ̩,2022-02-24,33.44,35.23,32.82,33.29,2244021,
688076.SH,STŵ̩,2022-02-25,33.29,35.22,33.29,34.69,2194851,
688076.SH,STŵ̩,2022-02-28,34.6,34.89,33,33.64,2341532,
688076.SH,STŵ̩,2022-03-01,34.04,35.5,34.04,34.46,2917027,
688076.SH,STŵ̩,2022-03-02,33.7,34.1,32.78,33.69,2284333,
688076.SH,STŵ̩,2022-03-03,34.14,34.4,33,33.35,2177175,
688076.SH,STŵ̩,2022-03-04,33,35.18,32.95,33.51,2850455,
688076.SH,STŵ̩,2022-03-07,33.34,33.96,32.2,32.44,1859067,
688076.SH,STŵ̩,2022-03-08,31.9,32.29,30.27,30.38,1937582,
688076.SH,STŵ̩,2022-03-09,30.4,30.81,28.5,29.41,2156198,
688076.SH,STŵ̩,2022-03-10,30.51,31.37,30.28,31.17,2012209,
688076.SH,STŵ̩,2022-03-11,31,35.1,30.5,34.4,4859743,
688076.SH,STŵ̩,2022-03-14,35.4,41.28,33.7,41.28,12627535,
688076.SH,STŵ̩,2022-03-15,39,49.38,38.35,43.15,20028363,
688076.SH,STŵ̩,2022-03-16,42.2,44.54,37.58,40.51,14275387,
688076.SH,STŵ̩,2022-03-17,38.5,48.61,38.49,48.61,19311363,
688076.SH,STŵ̩,2022-03-18,47,54.89,46,50.2,17524130,
688076.SH,STŵ̩,2022-03-21,48.6,52,47.39,49.92,10677915,
688076.SH,STŵ̩,2022-03-22,48.6,48.6,43.43,43.69,12206322,
688076.SH,STŵ̩,2022-03-23,44.06,45.77,42.85,43.32,7746005,
688076.SH,STŵ̩,2022-03-24,43.67,46.5,40.1,43.36,11593278,
688076.SH,STŵ̩,2022-03-25,43,44.9,41,42.8,10295324,
688076.SH,STŵ̩,2022-03-28,42.32,44,39.55,40.9,7333669,
688076.SH,STŵ̩,2022-03-29,40.48,42.64,39.65,39.96,6007551,
688076.SH,STŵ̩,2022-03-30,40.01,40.67,38.6,40.13,4467386,
688076.SH,STŵ̩,2022-03-31,40.6,42.5,40,40.4,7997646,
688076.SH,STŵ̩,2022-04-01,39.11,39.49,37.03,38.01,7152131,
688076.SH,STŵ̩,2022-04-06,45.58,45.61,39.49,39.76,10428882,
688076.SH,STŵ̩,2022-04-07,39.88,39.88,34,34.64,9032373,
688076.SH,STŵ̩,2022-04-08,34.88,34.88,33.06,33.7,4650576,
688076.SH,STŵ̩,2022-04-11,33.02,34.25,32.38,32.51,3665923,
688076.SH,STŵ̩,2022-04-12,32.15,32.8,31.8,32.18,2791519,
688076.SH,STŵ̩,2022-04-13,31.99,32,30.7,30.72,3614545,
688076.SH,STŵ̩,2022-04-14,30.79,32.25,30.64,31.87,3587246,
688076.SH,STŵ̩,2022-04-15,31.51,32.75,30.8,32.17,3674180,
688076.SH,STŵ̩,2022-04-18,32.41,32.58,31.11,32.15,2422608,
688076.SH,STŵ̩,2022-04-19,31.98,32.29,30.91,31.14,2406918,
688076.SH,STŵ̩,2022-04-20,31,31.53,30,30,2772276,
688076.SH,STŵ̩,2022-04-21,29.99,30.68,29.01,29.11,2532679,
688076.SH,STŵ̩,2022-04-22,29.17,29.35,28.12,28.13,2039564,
688076.SH,STŵ̩,2022-04-25,27.91,27.98,25.51,25.65,2845582,
688076.SH,STŵ̩,2022-04-26,25.75,26.56,25.26,25.41,1767579,
688076.SH,STŵ̩,2022-04-27,24.59,25.84,24.05,25.74,2461810,
688076.SH,STŵ̩,2022-04-28,23.3,24.87,23.01,24.05,3640008,
688076.SH,STŵ̩,2022-04-29,24.1,25.79,23.93,25.34,2519692,
688076.SH,STŵ̩,2022-05-05,24.99,25.99,24.37,25.5,2391242,
688076.SH,STŵ̩,2022-05-06,25.55,26.46,24.7,25.58,2259311,
688076.SH,STŵ̩,2022-05-09,25.35,26.9,25.35,26.49,2640917,
688076.SH,STŵ̩,2022-05-10,26.03,26.56,25.83,26.34,1636540,
688076.SH,STŵ̩,2022-05-11,26.9,27.7,26.19,26.3,2734152,
688076.SH,STŵ̩,2022-05-12,26.24,28.28,26.15,27.2,2742549,
688076.SH,STŵ̩,2022-05-13,26.88,28.5,26.71,26.87,3084792,
688076.SH,STŵ̩,2022-05-16,27.39,27.4,26.05,26.19,2550729,
688076.SH,STŵ̩,2022-05-17,26.44,26.44,25.25,25.56,1995147,
688076.SH,STŵ̩,2022-05-18,25.86,26.21,24.88,24.88,1719490,
688076.SH,STŵ̩,2022-05-19,24.55,26.47,24.55,25.56,2513379,
688076.SH,STŵ̩,2022-05-20,25.32,26.44,25,25.48,4784431,
688076.SH,STŵ̩,2022-05-23,25.25,25.8,25.15,25.22,4363878,
688076.SH,STŵ̩,2022-05-24,25.45,25.45,23.32,23.5,4497763,
688076.SH,STŵ̩,2022-05-25,23.45,23.45,22.71,23,2961378,
688076.SH,STŵ̩,2022-05-26,22.98,23.16,22,22.97,2842593,
688076.SH,STŵ̩,2022-05-27,22.95,23.81,22.95,23.06,2452656,
688076.SH,STŵ̩,2022-05-30,23.32,23.56,22.5,23.49,2926899,
688076.SH,STŵ̩,2022-05-31,23.63,23.99,23.07,23.81,3257416,
688076.SH,STŵ̩,2022-06-01,24.25,24.59,23.81,23.99,2547817,
688076.SH,STŵ̩,2022-06-02,24.02,25.25,23.66,25.2,4093300,
688076.SH,STŵ̩,2022-06-06,25.56,26.28,25.11,26.13,4583342,
688076.SH,STŵ̩,2022-06-07,26.5,26.82,25.69,25.94,4067616,
688076.SH,STŵ̩,2022-06-08,26.15,26.7,25.6,26.28,4296071,
688076.SH,STŵ̩,2022-06-09,26.3001,26.3001,24.9424,25.1636,2777607,
688076.SH,STŵ̩,2022-06-10,25.3447,25.6967,24.9625,25.6263,2145084,
688076.SH,STŵ̩,2022-06-13,25.2542,26.2498,25.2441,25.9179,2322441,
688076.SH,STŵ̩,2022-06-14,25.6967,25.9582,24.7513,25.4151,2303157,
688076.SH,STŵ̩,2022-06-15,25.2843,25.8274,25.1536,25.224,1909871,
688076.SH,STŵ̩,2022-06-16,25.1636,26.0889,24.9725,25.747,2981448,
688076.SH,STŵ̩,2022-06-17,25.5961,26.1493,25.1033,25.9682,2506590,
688076.SH,STŵ̩,2022-06-20,26.0386,26.9337,26.0386,26.4912,2644861,
688076.SH,STŵ̩,2022-06-21,26.7527,26.8533,25.5458,25.7269,2756882,
688076.SH,STŵ̩,2022-06-22,25.7269,26.2398,25.4151,25.4855,2356628,
688076.SH,STŵ̩,2022-06-23,25.4855,25.7671,25.043,25.5257,2044749,
688076.SH,STŵ̩,2022-06-24,25.5458,26.803,25.5056,26.3906,3703427,
688076.SH,STŵ̩,2022-06-27,26.9539,27.5372,26.0587,26.2398,3394487,
688076.SH,STŵ̩,2022-06-28,26.4208,26.451,25.7168,26.1996,2169464,
688076.SH,STŵ̩,2022-06-29,26.0085,26.4409,25.576,25.5961,2363758,
688076.SH,STŵ̩,2022-06-30,25.395,26.5918,25.395,26.0286,2584328,
688076.SH,STŵ̩,2022-07-01,26.0889,26.5415,25.1737,25.3849,2709904,
688076.SH,STŵ̩,2022-07-04,25.4452,27.5573,25.1435,27.3662,5724765,
688076.SH,STŵ̩,2022-07-05,27.6277,27.6277,25.757,26.2901,4923014,
688076.SH,STŵ̩,2022-07-06,26.1493,27.1449,25.8475,26.1191,3395287,
688076.SH,STŵ̩,2022-07-07,25.8777,26.2297,25.0228,25.2542,3983995,
688076.SH,STŵ̩,2022-07-08,25.1938,26.5717,25.1435,26.0286,4250210,
688076.SH,STŵ̩,2022-07-11,26.451,26.5314,25.2743,25.5458,3343986,
688076.SH,STŵ̩,2022-07-12,25.5458,25.747,23.9467,23.9467,3882197,
688076.SH,STŵ̩,2022-07-13,23.8562,24.3892,23.7657,23.8863,1786074,
688076.SH,STŵ̩,2022-07-14,24.0875,25.2039,24.0875,24.7111,3564263,
688076.SH,STŵ̩,2022-07-15,24.7111,24.7211,23.8562,23.8662,2230525,
688076.SH,STŵ̩,2022-07-18,23.9065,24.2685,23.3734,23.9467,1582270,
688076.SH,STŵ̩,2022-07-19,23.8863,24.3892,23.6852,24.1177,1823419,
688076.SH,STŵ̩,2022-07-20,24.1177,25.0027,24.1177,24.6809,2891454,
688076.SH,STŵ̩,2022-07-21,24.6407,25.2944,24.4898,24.6306,1907337,
688076.SH,STŵ̩,2022-07-22,25.0228,25.0228,23.7355,24.0976,2339325,
688076.SH,STŵ̩,2022-07-25,24.0372,24.701,24.0272,24.4697,1936110,
688076.SH,STŵ̩,2022-07-26,24.6004,24.9122,23.9869,24.6608,1808593,
688076.SH,STŵ̩,2022-07-27,24.4093,25.6062,24.4093,24.9223,2424217,
688076.SH,STŵ̩,2022-07-28,25.224,25.2944,24.8016,24.9223,1357364,
688076.SH,STŵ̩,2022-07-29,25.1435,25.1435,24.168,24.3389,2079007,
688076.SH,STŵ̩,2022-08-01,24.1378,24.5803,23.7455,24.4194,1113647,
688076.SH,STŵ̩,2022-08-02,24.178,24.3289,22.6292,22.9309,3083917,
688076.SH,STŵ̩,2022-08-03,22.9912,23.7053,22.941,23.0415,1526833,
688076.SH,STŵ̩,2022-08-04,23.132,24.3188,23.0616,24.2384,3248797,
688076.SH,STŵ̩,2022-08-05,24.7915,26.2096,24.5803,25.6665,5145590,
688076.SH,STŵ̩,2022-08-08,25.7269,25.8978,24.9625,25.224,3099108,
688076.SH,STŵ̩,2022-08-09,25.2843,25.3547,24.6708,24.7915,1640662,
688076.SH,STŵ̩,2022-08-10,24.6507,25.0128,24.5099,24.7412,1204329,
688076.SH,STŵ̩,2022-08-11,24.7613,25.6263,24.7613,25.2139,2304105,
688076.SH,STŵ̩,2022-08-12,25.2139,25.395,24.7714,24.7915,1624652,
688076.SH,STŵ̩,2022-08-15,24.8116,24.9725,24.1378,24.3088,1577932,
688076.SH,STŵ̩,2022-08-16,24.359,24.5099,24.0674,24.1478,1102344,
688076.SH,STŵ̩,2022-08-17,24.1579,24.2283,23.7958,24.1177,972040,
688076.SH,STŵ̩,2022-08-18,24.0774,24.2886,23.7154,23.9769,1315070,
688076.SH,STŵ̩,2022-08-19,23.7154,24.2685,23.4841,23.4941,1730182,
688076.SH,STŵ̩,2022-08-22,23.5243,23.7355,23.1622,23.5645,1313279,
688076.SH,STŵ̩,2022-08-23,23.2628,24.2886,23.2125,23.5746,2920626,
688076.SH,STŵ̩,2022-08-24,23.2427,23.5142,22.6795,22.7499,2227501,
688076.SH,STŵ̩,2022-08-25,22.6593,22.8404,22.1263,22.3979,1814391,
688076.SH,STŵ̩,2022-08-26,22.428,22.8907,22.0961,22.1665,1701666,
688076.SH,STŵ̩,2022-08-29,22.066,22.1866,21.4323,21.9252,1169432,
688076.SH,STŵ̩,2022-08-30,21.6737,22.1967,21.6234,22.0056,1156907,
688076.SH,STŵ̩,2022-08-31,21.9956,22.257,21.6335,21.7642,1153076,
688076.SH,STŵ̩,2022-09-01,22.0157,22.066,21.6435,21.6737,893659,
688076.SH,STŵ̩,2022-09-02,21.6435,22.1162,21.5631,21.724,822462,
688076.SH,STŵ̩,2022-09-05,21.6435,21.9855,21.4927,21.5731,775855,
688076.SH,STŵ̩,2022-09-06,21.6536,21.7039,21.372,21.5731,580457,
688076.SH,STŵ̩,2022-09-07,21.543,23.5142,21.3821,22.418,4458455,
688076.SH,STŵ̩,2022-09-08,22.5889,22.599,22.0257,22.2772,1340094,
688076.SH,STŵ̩,2022-09-09,22.1766,22.8806,22.1766,22.4884,1916625,
688076.SH,STŵ̩,2022-09-13,22.3476,22.4783,21.8849,21.9553,1511417,
688076.SH,STŵ̩,2022-09-14,21.8246,22.4884,21.4826,21.8849,1809872,
688076.SH,STŵ̩,2022-09-15,22.1162,22.1162,21.372,21.4927,1330201,
688076.SH,STŵ̩,2022-09-16,21.4927,21.6737,20.9999,21.1004,935023,
688076.SH,STŵ̩,2022-09-19,21.1206,21.1306,20.3763,20.4266,925583,
688076.SH,STŵ̩,2022-09-20,20.7082,20.7484,20.326,20.4367,666865,
688076.SH,STŵ̩,2022-09-21,20.2757,20.4367,19.8835,20.1953,955405,
688076.SH,STŵ̩,2022-09-22,20.0545,20.3361,19.7829,19.793,859585,
688076.SH,STŵ̩,2022-09-23,20.0042,20.0042,19.1292,19.1493,986387,
688076.SH,STŵ̩,2022-09-26,19.0387,19.2901,18.1939,18.5056,805443,
688076.SH,STŵ̩,2022-09-27,18.5056,20.1953,18.3548,20.145,2285831,
688076.SH,STŵ̩,2022-09-28,20.316,20.8792,19.8634,19.8634,1607728,
688076.SH,STŵ̩,2022-09-29,20.0947,20.4668,19.8332,19.9237,1119019,
