����,���,����,���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),
000726.SZ,³̩A,2015-03-02,77.0559,77.0559,75.378,76.1524,14703046,
000726.SZ,³̩A,2015-03-03,75.9588,75.9588,74.2809,74.3454,11477003,
000726.SZ,³̩A,2015-03-04,74.3454,77.9594,74.2809,77.8949,21659737,
000726.SZ,³̩A,2015-03-05,77.5077,78.4112,76.4751,77.2495,11667986,
000726.SZ,³̩A,2015-03-06,77.2495,78.0885,76.8623,77.3141,13596078,
000726.SZ,³̩A,2015-03-09,78.4112,80.6699,77.185,77.185,20527950,
000726.SZ,³̩A,2015-03-10,77.185,78.9275,76.346,78.9275,15865629,
000726.SZ,³̩A,2015-03-11,78.7338,79.5728,77.3141,77.5722,14880490,
000726.SZ,³̩A,2015-03-12,77.3141,78.024,76.4106,76.9268,12177348,
000726.SZ,³̩A,2015-03-13,77.0559,79.5083,76.9268,79.1856,14352569,
000726.SZ,³̩A,2015-03-16,79.7664,80.8635,78.7338,80.6699,17177833,
000726.SZ,³̩A,2015-03-17,80.9926,81.638,79.5728,80.7345,15288800,
000726.SZ,³̩A,2015-03-18,80.5409,87.7689,80.4118,85.6392,27531191,
000726.SZ,³̩A,2015-03-19,84.7357,88.4788,84.6712,87.5753,22302107,
000726.SZ,³̩A,2015-03-20,87.1881,87.5753,85.6392,87.3171,15571772,
000726.SZ,³̩A,2015-03-23,87.1881,90.9311,86.8008,87.7689,26911163,
000726.SZ,³̩A,2015-03-24,87.7689,88.3497,83.9613,86.4782,19790079,
000726.SZ,³̩A,2015-03-25,86.0264,89.5113,85.1874,89.3177,23006481,
000726.SZ,³̩A,2015-03-26,88.9951,92.2864,87.898,89.3177,18255408,
000726.SZ,³̩A,2015-03-27,90.0276,90.8021,88.4788,90.2858,12442603,
000726.SZ,³̩A,2015-03-30,90.2212,93.3835,90.0276,92.0283,17532527,
000726.SZ,³̩A,2015-03-31,91.5765,91.5765,88.5433,90.3503,22455293,
000726.SZ,³̩A,2015-04-01,90.0276,90.9957,89.4468,90.6085,17453793,
000726.SZ,³̩A,2015-04-02,90.4794,91.9637,89.6404,91.7701,21017589,
000726.SZ,³̩A,2015-04-03,90.9957,93.2544,90.4149,92.9318,23539298,
000726.SZ,³̩A,2015-04-07,92.9963,97.6429,92.9963,96.2876,25521542,
000726.SZ,³̩A,2015-04-08,96.2876,97.4493,93.5771,94.8033,21087377,
000726.SZ,³̩A,2015-04-09,94.7388,95.1905,89.0596,91.1893,18993884,
000726.SZ,³̩A,2015-04-10,91.3184,93.319,91.3184,92.9963,17749986,
000726.SZ,³̩A,2015-04-13,93.448,97.3847,92.6736,96.094,23319134,
000726.SZ,³̩A,2015-04-14,95.5777,95.7713,93.5126,94.287,16636268,
000726.SZ,³̩A,2015-04-15,93.8998,93.9643,89.834,90.4149,16011076,
000726.SZ,³̩A,2015-04-16,89.2532,92.1573,87.8334,91.2538,12828843,
000726.SZ,³̩A,2015-04-17,92.5445,93.5126,91.5765,91.8346,17319825,
000726.SZ,³̩A,2015-04-20,91.7056,91.7056,89.2532,89.4468,22204076,
000726.SZ,³̩A,2015-04-21,89.1241,92.0283,89.1241,91.8346,19218775,
000726.SZ,³̩A,2015-04-22,92.0283,94.8678,92.0283,94.7388,28993570,
000726.SZ,³̩A,2015-04-23,94.8033,96.8039,92.9963,96.8039,35470823,
000726.SZ,³̩A,2015-04-24,95.255,103.7093,94.287,101.9668,55735806,
000726.SZ,³̩A,2015-04-27,99.5144,101.4505,97.7074,98.9336,43120270,
000726.SZ,³̩A,2015-04-28,98.2882,98.2882,91.7701,92.9963,35805325,
000726.SZ,³̩A,2015-04-29,92.9963,94.2225,91.9637,93.8998,19515081,
000726.SZ,³̩A,2015-04-30,94.0289,94.9324,92.6091,92.8027,18086609,
000726.SZ,³̩A,2015-05-04,92.48,93.319,90.2858,92.8027,14103503,
000726.SZ,³̩A,2015-05-05,92.4155,93.1899,88.2852,88.6078,17785609,
000726.SZ,³̩A,2015-05-06,88.8015,90.9957,86.5427,88.0916,15092351,
000726.SZ,³̩A,2015-05-07,88.4142,88.4142,85.5747,85.8328,11107604,
000726.SZ,³̩A,2015-05-08,87.1235,88.9951,86.0909,88.9951,13047292,
000726.SZ,³̩A,2015-05-11,89.8986,91.7701,88.6078,91.641,18100927,
000726.SZ,³̩A,2015-05-12,91.512,93.1254,90.4149,91.5765,15833478,
000726.SZ,³̩A,2015-05-13,91.3829,91.3829,89.7695,90.1567,15727832,
000726.SZ,³̩A,2015-05-14,90.0922,90.7375,88.2852,89.0596,20084941,
000726.SZ,³̩A,2015-05-15,89.0596,89.3177,86.8654,88.4142,12411877,
000726.SZ,³̩A,2015-05-18,87.4462,90.8666,87.2526,90.8666,18159108,
000726.SZ,³̩A,2015-05-19,91.1247,93.1254,90.0922,93.0608,25251256,
000726.SZ,³̩A,2015-05-20,93.319,96.4812,92.2219,92.9963,30451203,
000726.SZ,³̩A,2015-05-21,92.8027,95.4487,92.8027,95.0614,22964440,
000726.SZ,³̩A,2015-05-22,96.6748,100.0307,94.2225,98.8691,44939423,
000726.SZ,³̩A,2015-05-25,98.0946,100.9987,96.8684,100.6115,32514469,
000726.SZ,³̩A,2015-05-26,100.1598,101.4505,97.9656,100.7406,36026785,
000726.SZ,³̩A,2015-05-27,100.8697,102.2895,98.6755,102.0959,38483649,
000726.SZ,³̩A,2015-05-28,101.6441,106.5488,96.0295,96.0295,53705238,
000726.SZ,³̩A,2015-05-29,96.2876,105.6453,92.2864,101.8377,44416679,
000726.SZ,³̩A,2015-06-01,104.4192,110.3565,103.193,109.3884,45873920,
000726.SZ,³̩A,2015-06-02,109.582,114.874,107.775,114.6804,47059277,
000726.SZ,³̩A,2015-06-03,113.067,118.2298,109.7756,117.1973,43388170,
000726.SZ,³̩A,2015-06-04,116.2292,118.1008,108.8076,116.4874,32632262,
000726.SZ,³̩A,2015-06-05,118.488,128.1684,118.488,125.1352,51106145,
000726.SZ,³̩A,2015-06-08,124.2317,124.2317,117.9072,118.2944,38179823,
000726.SZ,³̩A,2015-06-09,117.3263,117.4554,113.067,113.5187,31972075,
000726.SZ,³̩A,2015-06-10,112.9379,120.8758,111.3245,119.1979,30972253,
000726.SZ,³̩A,2015-06-11,119.1979,119.1979,114.874,116.681,30402198,
000726.SZ,³̩A,2015-06-12,116.1647,117.7781,115.1967,117.0037,24960267,
000726.SZ,³̩A,2015-06-15,118.0362,126.2968,117.649,122.8119,43098685,
000726.SZ,³̩A,2015-06-16,122.6183,132.2987,119.7787,126.6195,59443390,
000726.SZ,³̩A,2015-06-17,126.6195,126.6841,116.3583,124.877,38946565,
000726.SZ,³̩A,2015-06-18,121.2334,123.0884,115.3374,115.6024,28826576,
000726.SZ,³̩A,2015-06-19,112.6212,114.2112,104.0752,104.0752,23572802,
000726.SZ,³̩A,2015-06-23,104.0752,105.7977,94.8006,105.0027,27294586,
000726.SZ,³̩A,2015-06-24,105.9964,108.3814,102.8165,107.3214,30176699,
000726.SZ,³̩A,2015-06-25,107.3214,107.3214,99.3054,100.1666,27711432,
000726.SZ,³̩A,2015-06-26,97.053,98.3117,90.1632,90.1632,34142902,
000726.SZ,³̩A,2015-06-29,92.8794,93.1444,81.1535,83.7372,33313092,
000726.SZ,³̩A,2015-06-30,83.8697,92.0844,81.4848,92.0844,34149302,
000726.SZ,³̩A,2015-07-01,92.0844,95.9268,87.4471,88.4408,33955773,
000726.SZ,³̩A,2015-07-02,90.097,92.8131,85.4596,88.507,30194362,
000726.SZ,³̩A,2015-07-03,86.1221,91.7532,79.6298,83.4722,27039960,
000726.SZ,³̩A,2015-07-06,91.8194,91.8194,76.3174,91.0907,56361976,
000726.SZ,³̩A,2015-07-07,86.1221,90.0307,82.0147,82.0147,26000149,
000726.SZ,³̩A,2015-07-08,73.8,84.7309,73.8,78.8348,57795307,
000726.SZ,³̩A,2015-07-09,78.9011,86.7183,78.9011,86.7183,23345789,
000726.SZ,³̩A,2015-07-10,86.7183,86.7183,86.7183,86.7183,0,
000726.SZ,³̩A,2015-07-13,86.7183,86.7183,86.7183,86.7183,0,
000726.SZ,³̩A,2015-07-14,95.3968,95.3968,95.3968,95.3968,966485,
000726.SZ,³̩A,2015-07-15,102.0216,102.0216,88.1758,89.4345,33604258,
000726.SZ,³̩A,2015-07-16,86.1221,94.2706,84.6647,92.0844,21014212,
000726.SZ,³̩A,2015-07-17,92.5481,98.7092,91.1569,96.6555,24084795,
000726.SZ,³̩A,2015-07-20,95.8605,98.7754,93.4094,95.463,28945977,
000726.SZ,³̩A,2015-07-21,94.0718,97.3842,93.0781,94.9331,15062182,
000726.SZ,³̩A,2015-07-22,93.7406,95.3968,91.4882,93.6743,16213440,
000726.SZ,³̩A,2015-07-23,93.5419,96.8542,93.4094,96.5892,21677531,
000726.SZ,³̩A,2015-07-24,96.5892,99.5704,93.6081,94.4693,29933297,
000726.SZ,³̩A,2015-07-27,91.8857,93.4094,84.9959,84.9959,21218974,
000726.SZ,³̩A,2015-07-28,83.2072,89.3682,78.8348,88.0433,23377274,
000726.SZ,³̩A,2015-07-29,88.1095,91.7532,84.5984,91.4882,15645430,
000726.SZ,³̩A,2015-07-30,90.4282,90.8919,87.1158,87.1158,14562502,
000726.SZ,³̩A,2015-07-31,85.8571,88.772,85.4596,87.977,9755721,
000726.SZ,³̩A,2015-08-03,87.0496,91.4882,86.3208,91.4219,18052489,
000726.SZ,³̩A,2015-08-04,90.8919,94.6681,90.8919,94.4031,14793096,
000726.SZ,³̩A,2015-08-05,93.4094,93.9393,90.6269,91.3557,11661636,
000726.SZ,³̩A,2015-08-06,89.7657,92.1506,89.1033,90.7594,6113367,
000726.SZ,³̩A,2015-08-07,91.4219,93.1444,90.7594,92.2169,11018502,
000726.SZ,³̩A,2015-08-10,92.7469,95.993,91.8194,95.5293,23224093,
000726.SZ,³̩A,2015-08-11,94.8006,105.069,94.4031,105.069,49676098,
000726.SZ,³̩A,2015-08-12,109.3088,115.6024,109.3088,115.6024,97909452,
000726.SZ,³̩A,2015-08-13,112.6212,115.6686,109.7063,113.0187,84512457,
000726.SZ,³̩A,2015-08-14,110.965,115.4036,109.1101,109.5076,67348438,
000726.SZ,³̩A,2015-08-17,108.3151,110.2363,105.6652,108.1164,44809529,
000726.SZ,³̩A,2015-08-18,108.8451,110.8325,97.318,97.318,51345328,
000726.SZ,³̩A,2015-08-19,93.4756,99.3717,88.3083,96.6555,43903834,
000726.SZ,³̩A,2015-08-20,94.4693,100.5641,92.7469,92.7469,41024496,
000726.SZ,³̩A,2015-08-21,90.097,92.3494,86.1883,86.5858,27523804,
000726.SZ,³̩A,2015-08-24,82.346,83.8034,77.9074,77.9074,31185029,
000726.SZ,³̩A,2015-08-25,73.535,82.6772,73.005,77.5761,42945250,
000726.SZ,³̩A,2015-08-26,78.6361,84.0684,78.1724,79.5636,31236445,
000726.SZ,³̩A,2015-08-27,78.7024,82.8097,78.7024,82.4122,26581623,
000726.SZ,³̩A,2015-08-28,83.2072,86.3871,80.491,85.9896,31919346,
000726.SZ,³̩A,2015-08-31,83.3397,84.3334,78.8348,79.6298,20518779,
000726.SZ,³̩A,2015-09-01,79.4973,81.0873,74.2638,74.33,18434317,
000726.SZ,³̩A,2015-09-02,71.0176,76.7812,69.5602,76.1849,20590657,
000726.SZ,³̩A,2015-09-07,76.1849,79.3648,75.5887,76.1849,10780073,
000726.SZ,³̩A,2015-09-08,75.8537,78.7024,74.595,78.5699,10434927,
000726.SZ,³̩A,2015-09-09,78.5699,83.3397,78.0399,82.6772,21900872,
000726.SZ,³̩A,2015-09-10,80.8223,82.8097,79.0998,79.3648,12859077,
000726.SZ,³̩A,2015-09-11,79.4973,80.3585,77.0462,78.6361,8743362,
000726.SZ,³̩A,2015-09-14,78.5036,79.0998,71.1501,71.1501,11923350,
000726.SZ,³̩A,2015-09-15,70.2226,72.6076,67.4402,68.4339,11246519,
000726.SZ,³̩A,2015-09-16,68.8977,75.125,68.8977,73.8,12263104,
000726.SZ,³̩A,2015-09-17,73.3363,74.3962,71.4151,72.2101,12889639,
000726.SZ,³̩A,2015-09-18,72.0776,73.0713,71.0839,72.0113,6107184,
000726.SZ,³̩A,2015-09-21,71.4813,74.2638,70.2226,73.7338,7031955,
000726.SZ,³̩A,2015-09-22,74.1975,78.3049,72.9388,78.1061,15935616,
000726.SZ,³̩A,2015-09-23,75.5887,77.5099,74.2638,76.1849,9947988,
000726.SZ,³̩A,2015-09-24,75.5225,76.7812,75.1912,76.4499,6521743,
000726.SZ,³̩A,2015-09-25,76.3837,76.3837,73.27,74.9925,6442702,
000726.SZ,³̩A,2015-09-28,74.1975,75.4562,73.1375,75.0587,4533698,
000726.SZ,³̩A,2015-09-29,73.535,74.33,73.1375,73.3363,4251022,
000726.SZ,³̩A,2015-09-30,74.1313,76.5162,73.1375,74.5287,5154729,
000726.SZ,³̩A,2015-10-08,77.9074,79.2986,76.3837,77.5099,13272260,
000726.SZ,³̩A,2015-10-09,77.5099,78.6361,76.3837,78.1061,10953148,
000726.SZ,³̩A,2015-10-12,78.8348,82.876,77.8411,82.4122,20905351,
000726.SZ,³̩A,2015-10-13,81.4848,82.5447,80.6235,81.7497,10995522,
000726.SZ,³̩A,2015-10-14,81.2198,82.346,80.8223,80.8885,11251868,
000726.SZ,³̩A,2015-10-15,80.3585,82.4785,79.8286,82.2135,14156064,
000726.SZ,³̩A,2015-10-16,82.4122,83.141,81.0873,82.611,13294834,
000726.SZ,³̩A,2015-10-19,82.2135,84.5984,81.021,82.2797,15832999,
000726.SZ,³̩A,2015-10-20,81.4185,82.7435,80.8223,82.5447,12227829,
000726.SZ,³̩A,2015-10-21,82.876,84.4659,76.1849,76.9799,19970151,
000726.SZ,³̩A,2015-10-22,77.1787,79.3648,76.3174,79.3648,12470124,
000726.SZ,³̩A,2015-10-23,80.0273,82.0147,79.1661,81.286,12182896,
000726.SZ,³̩A,2015-10-26,82.1472,82.4122,80.0936,81.021,11960312,
000726.SZ,³̩A,2015-10-27,81.0873,81.1535,78.1724,80.8223,8402266,
000726.SZ,³̩A,2015-10-28,80.6898,82.1472,79.6961,81.1535,12638298,
000726.SZ,³̩A,2015-10-29,81.1535,82.1472,80.756,81.3523,9223252,
000726.SZ,³̩A,2015-10-30,81.4848,83.4722,81.021,82.081,15635246,
000726.SZ,³̩A,2015-11-02,80.0273,81.816,78.9011,79.0998,10777780,
000726.SZ,³̩A,2015-11-03,78.8348,80.0273,78.2386,79.4311,6484866,
000726.SZ,³̩A,2015-11-04,79.5636,83.4059,79.5636,83.0085,23623312,
000726.SZ,³̩A,2015-11-05,82.9422,85.1284,82.1472,84.0022,22847460,
000726.SZ,³̩A,2015-11-06,85.1284,85.8571,84.1347,84.8634,23437224,
000726.SZ,³̩A,2015-11-09,84.3997,86.1883,83.4722,85.3271,20780927,
000726.SZ,³̩A,2015-11-10,84.7309,85.5921,83.8697,85.0621,13557534,
000726.SZ,³̩A,2015-11-11,85.4596,87.3808,84.9959,86.7183,16696045,
000726.SZ,³̩A,2015-11-12,86.7846,86.7846,83.5384,84.7309,17094700,
000726.SZ,³̩A,2015-11-13,84.0684,84.7971,82.4785,83.141,11664775,
000726.SZ,³̩A,2015-11-16,82.1472,83.8034,80.4248,83.7372,7966379,
000726.SZ,³̩A,2015-11-17,84.1347,86.0559,83.8697,85.1946,18371976,
000726.SZ,³̩A,2015-11-18,85.1284,85.1284,82.8097,82.876,8467202,
000726.SZ,³̩A,2015-11-19,83.0747,84.0684,82.7435,83.9359,6762476,
000726.SZ,³̩A,2015-11-20,84.0684,84.5984,83.6709,84.1347,9361835,
000726.SZ,³̩A,2015-11-23,84.1347,87.3146,83.9359,85.4596,19415574,
000726.SZ,³̩A,2015-11-24,85.6584,85.8571,83.6709,85.3934,9883386,
000726.SZ,³̩A,2015-11-25,85.3271,87.1821,84.5984,86.7846,15104631,
000726.SZ,³̩A,2015-11-26,87.4471,87.977,85.7909,86.0559,13142284,
000726.SZ,³̩A,2015-11-27,85.5259,85.7246,79.8948,80.8885,13169853,
000726.SZ,³̩A,2015-11-30,81.8822,88.9708,80.6898,88.9708,33311594,
000726.SZ,³̩A,2015-12-01,90.6269,94.7343,88.6395,88.9045,44327416,
000726.SZ,³̩A,2015-12-02,87.4471,88.0433,82.8097,87.1821,24383101,
000726.SZ,³̩A,2015-12-03,86.1221,88.242,85.3271,88.242,15347036,
000726.SZ,³̩A,2015-12-04,87.712,87.712,85.5921,86.2546,15513387,
000726.SZ,³̩A,2015-12-07,86.1883,89.9645,85.9234,89.9645,18705836,
000726.SZ,³̩A,2015-12-08,89.3682,93.9393,88.242,90.7594,32692571,
000726.SZ,³̩A,2015-12-09,93.0119,95.198,90.097,93.0781,27846243,
000726.SZ,³̩A,2015-12-10,93.7406,94.6681,91.2894,93.3431,24153736,
000726.SZ,³̩A,2015-12-11,92.9456,99.0404,92.1506,97.3842,37169790,
000726.SZ,³̩A,2015-12-14,95.3305,99.7029,94.8006,96.0593,33345115,
000726.SZ,³̩A,2015-12-15,95.1318,97.2517,93.6081,93.9393,26541759,
000726.SZ,³̩A,2015-12-16,94.4031,95.1318,92.9456,94.6018,18790726,
000726.SZ,³̩A,2015-12-17,95.463,95.8605,93.8068,94.8006,25136237,
000726.SZ,³̩A,2015-12-18,94.4693,94.6018,91.6869,92.5481,22340296,
000726.SZ,³̩A,2015-12-21,92.5481,97.9142,92.0844,97.3842,35995133,
000726.SZ,³̩A,2015-12-22,96.9205,97.3842,94.8668,95.993,16156489,
000726.SZ,³̩A,2015-12-23,95.9268,97.6492,92.7469,93.8068,18023845,
000726.SZ,³̩A,2015-12-24,93.4094,93.4094,89.4345,91.3557,18503120,
000726.SZ,³̩A,2015-12-25,91.6207,93.2106,90.8257,93.0119,9730862,
000726.SZ,³̩A,2015-12-28,92.9456,93.0781,89.302,89.302,14001992,
000726.SZ,³̩A,2015-12-29,89.1033,90.4945,88.9708,89.9645,7942316,
000726.SZ,³̩A,2015-12-30,90.4282,92.5481,90.2295,92.3494,13365171,
000726.SZ,³̩A,2015-12-31,91.8857,92.1506,89.1695,89.567,11257052,
000726.SZ,³̩A,2016-01-04,88.9708,89.5007,80.8223,81.1535,9640340,
000726.SZ,³̩A,2016-01-05,81.0873,84.9959,79.5636,82.6772,13971888,
000726.SZ,³̩A,2016-01-06,83.5384,90.5607,82.7435,90.5607,23669686,
000726.SZ,³̩A,2016-01-07,89.5007,94.0056,84.3334,86.4533,13773806,
000726.SZ,³̩A,2016-01-08,93.4094,95.1318,88.6395,92.4819,43307129,
000726.SZ,³̩A,2016-01-11,86.1221,90.8257,83.2072,83.3397,33858303,
000726.SZ,³̩A,2016-01-12,80.1598,81.3523,75.39,75.39,24198095,
000726.SZ,³̩A,2016-01-13,76.7149,80.0936,75.5225,75.7212,16532802,
000726.SZ,³̩A,2016-01-14,74.86,79.1661,73.6013,78.6361,10557777,
000726.SZ,³̩A,2016-01-15,77.8411,78.4374,75.39,76.1187,10808414,
000726.SZ,³̩A,2016-01-18,74.1975,78.2386,73.6013,76.7149,9429751,
000726.SZ,³̩A,2016-01-19,76.5162,79.1661,76.4499,78.4374,10826507,
000726.SZ,³̩A,2016-01-20,77.8411,78.3049,75.7874,76.5162,11142427,
000726.SZ,³̩A,2016-01-21,75.0587,77.3774,72.2101,72.2101,10799032,
000726.SZ,³̩A,2016-01-22,73.4025,73.8,70.3551,72.2101,10359656,
000726.SZ,³̩A,2016-01-25,72.8725,73.4025,71.5476,72.6076,6235474,
000726.SZ,³̩A,2016-01-26,71.5476,72.8063,66.579,67.2415,11440308,
000726.SZ,³̩A,2016-01-27,68.2352,68.5002,64.9228,67.0427,9390253,
000726.SZ,³̩A,2016-01-28,66.2478,67.374,63.6641,64.1941,6824982,
000726.SZ,³̩A,2016-01-29,64.2603,66.9102,63.9953,66.314,6442985,
000726.SZ,³̩A,2016-02-01,66.2478,67.109,64.7903,65.5853,5232774,
000726.SZ,³̩A,2016-02-02,66.2478,68.3015,66.2478,68.0365,7481178,
000726.SZ,³̩A,2016-02-03,66.9765,68.169,66.3803,68.1027,5037197,
000726.SZ,³̩A,2016-02-04,68.169,69.6927,67.7052,69.2289,8443971,
000726.SZ,³̩A,2016-02-05,68.9639,69.1627,67.1752,67.5727,6616144,
000726.SZ,³̩A,2016-02-15,65.4528,66.6453,65.1216,66.2478,5607832,
000726.SZ,³̩A,2016-02-16,66.314,68.8314,66.314,68.7652,8104332,
000726.SZ,³̩A,2016-02-17,68.7652,69.4939,67.9702,69.2289,9216791,
000726.SZ,³̩A,2016-02-18,69.4277,69.8914,68.6327,69.0302,7950959,
000726.SZ,³̩A,2016-02-19,68.8977,69.1627,68.1027,68.6327,5990812,
000726.SZ,³̩A,2016-02-22,69.2952,71.4151,68.8977,70.5539,10325253,
000726.SZ,³̩A,2016-02-23,70.4876,71.2826,68.7652,69.7589,9401938,
000726.SZ,³̩A,2016-02-24,69.3614,70.5539,68.6327,70.4876,7444630,
000726.SZ,³̩A,2016-02-25,70.2226,71.2826,64.9891,65.9165,12076106,
000726.SZ,³̩A,2016-02-26,66.314,67.2415,65.2541,66.4465,7457753,
000726.SZ,³̩A,2016-02-29,66.4465,66.5128,62.4054,64.1278,9241458,
000726.SZ,³̩A,2016-03-01,64.8566,66.049,63.7304,65.0553,6693513,
000726.SZ,³̩A,2016-03-02,65.8503,68.169,65.3203,67.904,9780779,
000726.SZ,³̩A,2016-03-03,67.639,69.0964,67.374,68.0365,9572825,
000726.SZ,³̩A,2016-03-04,67.7052,68.6327,66.314,67.2415,7867932,
000726.SZ,³̩A,2016-03-07,67.7715,69.3614,67.639,69.0964,8690297,
000726.SZ,³̩A,2016-03-08,69.1627,70.5539,66.9102,70.4876,10780598,
000726.SZ,³̩A,2016-03-09,69.0302,70.0239,68.0365,68.8977,7384566,
000726.SZ,³̩A,2016-03-10,68.8314,69.3614,67.904,68.3015,4921654,
000726.SZ,³̩A,2016-03-11,67.904,68.8977,67.3077,68.1027,4152488,
000726.SZ,³̩A,2016-03-14,68.6989,70.4876,68.5002,69.6264,7131535,
000726.SZ,³̩A,2016-03-15,69.4939,69.8251,68.3677,68.8977,4156278,
000726.SZ,³̩A,2016-03-16,68.8977,70.1564,68.3015,68.4339,5186662,
000726.SZ,³̩A,2016-03-17,68.6989,70.0239,68.2352,69.6927,9376612,
000726.SZ,³̩A,2016-03-18,69.9576,71.7463,69.6927,71.0839,14272491,
000726.SZ,³̩A,2016-03-21,71.2826,72.4088,71.2164,72.1438,12019590,
000726.SZ,³̩A,2016-03-22,71.2826,72.2101,71.1501,71.5476,7373438,
000726.SZ,³̩A,2016-03-23,71.3488,72.0113,71.0176,71.9451,5899640,
000726.SZ,³̩A,2016-03-24,71.2826,71.6138,70.5539,70.5539,6069878,
000726.SZ,³̩A,2016-03-25,70.8851,71.8788,70.5539,71.6801,6593665,
000726.SZ,³̩A,2016-03-28,72.2101,73.6675,71.4151,71.8126,10318096,
000726.SZ,³̩A,2016-03-29,71.7463,74.7275,71.1501,73.6013,15095082,
000726.SZ,³̩A,2016-03-30,73.535,74.4625,72.7401,74.33,12254023,
000726.SZ,³̩A,2016-03-31,74.3962,74.5287,73.27,73.7338,9240709,
000726.SZ,³̩A,2016-04-01,73.8663,74.2638,72.2101,73.1375,7088207,
000726.SZ,³̩A,2016-04-05,73.2038,74.3962,72.8725,74.2638,7804994,
000726.SZ,³̩A,2016-04-06,74.1313,74.7275,73.9325,74.6612,7019648,
000726.SZ,³̩A,2016-04-07,74.7937,74.9925,73.2038,73.27,6764326,
000726.SZ,³̩A,2016-04-08,73.005,73.2038,71.6801,72.2101,5866097,
000726.SZ,³̩A,2016-04-11,72.5413,74.9262,72.2101,74.1975,9864146,
000726.SZ,³̩A,2016-04-12,74.595,76.1187,74.5287,74.86,9109846,
000726.SZ,³̩A,2016-04-13,77.5099,79.4973,76.1849,76.3174,20460371,
000726.SZ,³̩A,2016-04-14,76.8474,77.6424,75.1912,76.2512,10623096,
000726.SZ,³̩A,2016-04-15,76.3174,77.2449,75.1912,75.8537,8487033,
000726.SZ,³̩A,2016-04-18,76.2512,76.2512,74.7275,74.9262,9467401,
000726.SZ,³̩A,2016-04-19,75.8537,76.1849,74.7275,75.2575,6918294,
000726.SZ,³̩A,2016-04-20,75.5887,76.5824,71.7463,73.6013,14679851,
000726.SZ,³̩A,2016-04-21,72.8725,73.7338,72.2763,72.6738,7610883,
000726.SZ,³̩A,2016-04-22,72.0113,72.8725,71.5476,72.7401,4888617,
