´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
688247.SH,ÐûÌ©Ò½Ò©,2022-08-25,15.8,15.8,13.21,13.6,28564004,
688247.SH,ÐûÌ©Ò½Ò©,2022-08-26,13.8,14.1,12.16,12.17,20402271,
688247.SH,ÐûÌ©Ò½Ò©,2022-08-29,11.61,12.15,11.58,11.8,9803112,
688247.SH,ÐûÌ©Ò½Ò©,2022-08-30,11.96,12.44,11.77,11.86,9116101,
688247.SH,ÐûÌ©Ò½Ò©,2022-08-31,11.78,12.36,11.68,12.07,8162666,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-01,11.9,12.18,11.56,11.6,8128346,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-02,11.6,12.08,11.57,11.85,6451953,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-05,11.75,12.52,11.75,12.15,7449720,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-06,12.15,12.23,11.81,11.95,6016885,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-07,11.92,12.14,11.81,11.91,4497874,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-08,11.9,12.06,11.6,11.62,4540648,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-09,11.68,11.95,11.62,11.73,3352440,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-13,11.7,11.91,11.65,11.8,2583719,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-14,11.69,11.94,11.5,11.92,3809684,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-15,11.88,11.97,11.46,11.57,3483377,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-16,11.57,11.6,11,11.04,3911683,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-19,10.97,11.09,10.61,10.7,2141617,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-20,10.71,10.93,10.71,10.85,1393416,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-21,10.78,10.9,10.53,10.82,1564348,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-22,10.75,11.1,10.69,10.81,1479968,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-23,10.81,11.05,10.48,10.53,1868685,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-26,10.4,10.58,10.12,10.15,2354544,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-27,10.23,10.46,10.16,10.44,1742795,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-28,10.51,11.08,10.37,10.58,3630954,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-29,10.62,11.11,10.62,10.75,3578038,
688247.SH,ÐûÌ©Ò½Ò©,2022-09-30,10.78,10.95,10.28,10.28,2776397,
688247.SH,ÐûÌ©Ò½Ò©,2022-10-10,10.42,10.76,10.01,10.06,2818932,
