����,���,����,���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),
300555.SZ,ST·ͨ,2016-12-01,80.23,80.87,79.51,80.5,1038361,
300555.SZ,ST·ͨ,2016-12-02,80.02,80.99,76.01,76.18,1828619,
300555.SZ,ST·ͨ,2016-12-05,75.1,77.1,74.5,76.89,1015270,
300555.SZ,ST·ͨ,2016-12-06,76.58,79.88,76.58,78.53,1537185,
300555.SZ,ST·ͨ,2016-12-07,79,79,76.11,78.21,1016295,
300555.SZ,ST·ͨ,2016-12-08,78.28,79.67,76.82,76.93,1167800,
300555.SZ,ST·ͨ,2016-12-09,76.5,76.5,74.48,74.65,1397731,
300555.SZ,ST·ͨ,2016-12-12,74.13,74.65,67.19,67.19,2025341,
300555.SZ,ST·ͨ,2016-12-13,65.5,67.66,65.5,66.9,1039500,
300555.SZ,ST·ͨ,2016-12-14,66.7,67.1,64.6,64.97,959848,
300555.SZ,ST·ͨ,2016-12-15,64.44,68.95,64.32,66.96,1732615,
300555.SZ,ST·ͨ,2016-12-16,66.95,67.94,66.68,67.49,846892,
300555.SZ,ST·ͨ,2016-12-19,67.49,68.5,65.87,66.37,767774,
300555.SZ,ST·ͨ,2016-12-20,66.77,67.36,66.09,66.57,612989,
300555.SZ,ST·ͨ,2016-12-21,66.6,67.66,65.86,67.39,995969,
300555.SZ,ST·ͨ,2016-12-22,66.85,67.5,66.4,67.16,732858,
300555.SZ,ST·ͨ,2016-12-23,66.67,67.32,63.52,63.88,1057605,
300555.SZ,ST·ͨ,2016-12-26,63.16,64.86,62.06,64.41,710214,
300555.SZ,ST·ͨ,2016-12-27,64.46,64.7,63.7,64,459913,
300555.SZ,ST·ͨ,2016-12-28,63.96,64.74,63.81,64.25,587160,
300555.SZ,ST·ͨ,2016-12-29,64.25,64.66,63.5,63.5,440313,
300555.SZ,ST·ͨ,2016-12-30,63.21,64.2,61.61,62.46,769082,
300555.SZ,ST·ͨ,2017-01-03,62.89,63.87,62.2,63.55,945296,
300555.SZ,ST·ͨ,2017-01-04,63.11,64.1,63.02,64.1,728703,
300555.SZ,ST·ͨ,2017-01-05,64.45,64.84,63.36,63.46,688746,
300555.SZ,ST·ͨ,2017-01-06,63.36,63.36,59.33,59.41,1538247,
300555.SZ,ST·ͨ,2017-01-09,59,59.79,57.38,58.94,839747,
300555.SZ,ST·ͨ,2017-01-10,58.78,59.6,58.2,58.42,567852,
300555.SZ,ST·ͨ,2017-01-11,58.2,58.36,56.31,56.31,816084,
300555.SZ,ST·ͨ,2017-01-12,56.59,57.3,55.66,56,607488,
300555.SZ,ST·ͨ,2017-01-13,56.02,56.48,52.82,52.9,1008516,
300555.SZ,ST·ͨ,2017-01-16,52.69,52.7,47.61,48.53,1555360,
300555.SZ,ST·ͨ,2017-01-17,48.85,52.22,46.58,51.3,1611199,
300555.SZ,ST·ͨ,2017-01-18,50.5,51.72,49.68,50.67,1070615,
300555.SZ,ST·ͨ,2017-01-19,49.4,51.87,47.75,49.92,1513184,
300555.SZ,ST·ͨ,2017-01-20,49.75,52.16,49.3,51.26,1328601,
300555.SZ,ST·ͨ,2017-01-23,51.5,52.4,51.14,51.76,887346,
300555.SZ,ST·ͨ,2017-01-24,51.68,52.3,50.91,51.58,1142100,
300555.SZ,ST·ͨ,2017-01-25,51.54,52.47,51.15,52.47,1230686,
300555.SZ,ST·ͨ,2017-01-26,52.48,52.8,51.86,52.13,757886,
300555.SZ,ST·ͨ,2017-02-03,52.28,52.28,50.71,50.9,543600,
300555.SZ,ST·ͨ,2017-02-06,51.39,52.58,51.05,52.53,970928,
300555.SZ,ST·ͨ,2017-02-07,52.53,52.85,51.38,51.73,673500,
300555.SZ,ST·ͨ,2017-02-08,51.74,53.46,51.55,53.12,1447876,
300555.SZ,ST·ͨ,2017-02-09,53.13,54.05,52.64,53.49,1124860,
300555.SZ,ST·ͨ,2017-02-10,53.49,53.49,52.07,52.11,875460,
300555.SZ,ST·ͨ,2017-02-13,52.01,54.3,52.01,53.73,1432842,
300555.SZ,ST·ͨ,2017-02-14,53.86,54.27,53.42,53.72,838126,
300555.SZ,ST·ͨ,2017-02-15,53.74,54.66,53.46,54.08,1530708,
300555.SZ,ST·ͨ,2017-02-16,54.04,54.11,53.21,54,1082946,
300555.SZ,ST·ͨ,2017-02-17,53.89,54.85,53.31,54.2,1329550,
300555.SZ,ST·ͨ,2017-02-20,54.1,54.45,51.2,52.5,1112780,
300555.SZ,ST·ͨ,2017-02-21,52.6,53.48,52.06,53.23,586400,
300555.SZ,ST·ͨ,2017-02-22,53,53.78,52.6,53.16,584000,
300555.SZ,ST·ͨ,2017-02-23,53.2,55.53,52.75,55,1392704,
300555.SZ,ST·ͨ,2017-02-24,54.7,56.5,54.11,56.21,1652874,
300555.SZ,ST·ͨ,2017-02-27,56,56.31,55.1,55.5,1140700,
300555.SZ,ST·ͨ,2017-02-28,55.51,56.16,55.02,55.98,926575,
300555.SZ,ST·ͨ,2017-03-01,55.92,56.44,55.18,55.18,740016,
300555.SZ,ST·ͨ,2017-03-02,55.18,55.45,54.33,54.71,720000,
300555.SZ,ST·ͨ,2017-03-03,54.27,54.79,53.76,54.69,688400,
300555.SZ,ST·ͨ,2017-03-06,54.69,55.98,54.69,55.98,904534,
300555.SZ,ST·ͨ,2017-03-07,56.05,57.13,55.89,56.79,1414454,
300555.SZ,ST·ͨ,2017-03-08,56.89,56.93,55.56,56.05,965046,
300555.SZ,ST·ͨ,2017-03-09,56.09,56.65,55.01,56.3,1048510,
300555.SZ,ST·ͨ,2017-03-10,56.2,57.96,56.01,57.22,2567480,
300555.SZ,ST·ͨ,2017-03-13,56.93,58.3,55.22,58.25,2093862,
300555.SZ,ST·ͨ,2017-03-14,58.2,59.94,57.68,59.78,2774362,
300555.SZ,ST·ͨ,2017-03-15,59,63.49,58.6,61.71,4169440,
300555.SZ,ST·ͨ,2017-03-16,61.44,63.18,60.8,62.36,3534992,
300555.SZ,ST·ͨ,2017-03-17,61.95,61.95,59.51,59.51,2710901,
300555.SZ,ST·ͨ,2017-03-20,59,60.84,58.73,60.84,1463174,
300555.SZ,ST·ͨ,2017-03-21,60.56,60.94,59.53,60.42,1281800,
300555.SZ,ST·ͨ,2017-03-22,60.16,60.98,58.7,60.98,1506730,
300555.SZ,ST·ͨ,2017-03-23,60.88,62.1,59.28,61.1,2233142,
300555.SZ,ST·ͨ,2017-03-24,61.35,61.41,60,60.49,1369842,
300555.SZ,ST·ͨ,2017-03-27,60.27,60.77,58.5,59.62,1028410,
300555.SZ,ST·ͨ,2017-03-28,59.6,59.6,57.15,57.22,1373500,
300555.SZ,ST·ͨ,2017-03-29,57.31,57.59,53.36,53.41,1579100,
300555.SZ,ST·ͨ,2017-03-30,53.2,53.22,50.61,50.99,1358183,
300555.SZ,ST·ͨ,2017-03-31,50.7,51.88,50.61,51.15,735200,
300555.SZ,ST·ͨ,2017-04-05,50.79,52.26,50.7,52.11,677262,
300555.SZ,ST·ͨ,2017-04-06,52.16,53.15,51.8,53.08,759191,
300555.SZ,ST·ͨ,2017-04-07,53.08,53.08,51.2,51.3,697892,
300555.SZ,ST·ͨ,2017-04-10,50.79,50.79,47.13,47.22,1243350,
300555.SZ,ST·ͨ,2017-04-11,47.05,48.92,46.87,48.61,723328,
300555.SZ,ST·ͨ,2017-04-12,48.61,48.61,47.07,47.33,496958,
300555.SZ,ST·ͨ,2017-04-13,47.34,48.44,47.34,47.72,315508,
300555.SZ,ST·ͨ,2017-04-14,47.97,47.99,46.9,47.13,399450,
300555.SZ,ST·ͨ,2017-04-17,46,46.4,43.3,43.78,865378,
300555.SZ,ST·ͨ,2017-04-18,43.75,44.26,43.21,43.38,415300,
300555.SZ,ST·ͨ,2017-04-19,43,44.45,42.6,44.43,562822,
300555.SZ,ST·ͨ,2017-04-20,44.65,44.65,43.1,44.05,514722,
300555.SZ,ST·ͨ,2017-04-21,47.88,48.46,46.15,47.99,2465723,
300555.SZ,ST·ͨ,2017-04-24,47,47.3,45.14,45.55,1333959,
300555.SZ,ST·ͨ,2017-04-25,46.6,48.48,46.18,47.3,1263500,
300555.SZ,ST·ͨ,2017-04-26,47.41,49.4,46.77,49.22,1494122,
300555.SZ,ST·ͨ,2017-04-27,48.9,50.18,47.3,49.9,1567290,
300555.SZ,ST·ͨ,2017-04-28,49.35,49.99,48.96,48.97,947434,
300555.SZ,ST·ͨ,2017-05-02,48.69,48.69,47.84,47.96,659900,
300555.SZ,ST·ͨ,2017-05-03,47.94,49.2,47.67,49.05,832700,
300555.SZ,ST·ͨ,2017-05-04,49.05,49.05,48.01,48.04,617900,
300555.SZ,ST·ͨ,2017-05-05,47.81,50.28,47.7,48.85,1303300,
300555.SZ,ST·ͨ,2017-05-08,48.77,49.09,46.2,46.28,897300,
300555.SZ,ST·ͨ,2017-05-09,46.29,47.27,45.03,47.27,866890,
300555.SZ,ST·ͨ,2017-05-10,46.98,49.6,46.97,48.18,1639812,
300555.SZ,ST·ͨ,2017-05-11,47.27,50,46.45,50,1704422,
300555.SZ,ST·ͨ,2017-05-12,49.95,51.98,49.3,51.39,2063434,
300555.SZ,ST·ͨ,2017-05-15,51.49,52.21,50.38,52.21,1561990,
300555.SZ,ST·ͨ,2017-05-16,51.5,54.5,51.31,54.48,1946045,
300555.SZ,ST·ͨ,2017-05-17,54.5,56,53.5,53.7,1895900,
300555.SZ,ST·ͨ,2017-05-18,53.52,54.22,52.87,53.04,1092657,
300555.SZ,ST·ͨ,2017-05-19,53.04,53.8,50.22,50.63,1591310,
300555.SZ,ST·ͨ,2017-05-22,50.5,51.44,46.41,46.7,1350845,
300555.SZ,ST·ͨ,2017-05-23,46.71,47.3,43.5,43.5,1362395,
300555.SZ,ST·ͨ,2017-05-24,43.89,44.58,42.58,44.36,898148,
300555.SZ,ST·ͨ,2017-05-25,44.19,44.93,42.72,44.69,933856,
300555.SZ,ST·ͨ,2017-05-26,44.56,46.11,44.3,45.92,861960,
300555.SZ,ST·ͨ,2017-05-31,46.9,49.44,46.83,47,1445778,
300555.SZ,ST·ͨ,2017-06-01,46,46.49,43.3,43.67,1159806,
300555.SZ,ST·ͨ,2017-06-02,43.44,45.88,42.6,45.66,897346,
300555.SZ,ST·ͨ,2017-06-05,46.24,47.8,46.24,47.11,962520,
300555.SZ,ST·ͨ,2017-06-06,46.9,48.99,46.6,48.8,1325920,
300555.SZ,ST·ͨ,2017-06-07,48.59,53.68,48.56,53.68,3801890,
300555.SZ,ST·ͨ,2017-06-08,53.9,57.5,53.01,55.67,4359256,
300555.SZ,ST·ͨ,2017-06-09,55.2,57.98,54.85,55.58,4390463,
300555.SZ,ST·ͨ,2017-06-12,56,56.2,50.04,51.8,3337520,
300555.SZ,ST·ͨ,2017-06-13,53,56.98,52.5,56.98,3253556,
300555.SZ,ST·ͨ,2017-06-14,58.98,59.5,55.4,56.09,4165204,
300555.SZ,ST·ͨ,2017-06-15,55.44,61.7,55.11,60.49,6933279,
300555.SZ,ST·ͨ,2017-06-16,58.8863,60.5902,56.8065,60.5151,12879438,
300555.SZ,ST·ͨ,2017-06-19,60.0891,60.0891,54.877,56.9819,10687298,
300555.SZ,ST·ͨ,2017-06-20,57.6334,58.6858,55.2779,56.1049,8469053,
300555.SZ,ST·ͨ,2017-06-21,56.3805,56.3805,52.8974,54.025,8452385,
300555.SZ,ST·ͨ,2017-06-22,54,55.729,53.0979,53.8747,7531960,
300555.SZ,ST·ͨ,2017-06-23,53.4487,53.4487,50.0158,51.8701,6761605,
300555.SZ,ST·ͨ,2017-06-26,51.845,52.5717,50.116,52.271,4677265,
300555.SZ,ST·ͨ,2017-06-27,51.8701,54.5011,51.5944,52.8724,5934100,
300555.SZ,ST·ͨ,2017-06-28,52.271,52.271,49.9155,49.9406,5343525,
300555.SZ,ST·ͨ,2017-06-29,49.69,50.9179,49.6399,49.9155,2904035,
300555.SZ,ST·ͨ,2017-06-30,49.6148,51.3188,49.4645,50.4418,3133993,
300555.SZ,ST·ͨ,2017-07-03,50.4668,50.9429,49.6148,50.2663,2380000,
300555.SZ,ST·ͨ,2017-07-04,50.116,50.6923,49.8404,50.0909,2145060,
300555.SZ,ST·ͨ,2017-07-05,49.9155,50.6422,49.0385,50.6172,3861750,
300555.SZ,ST·ͨ,2017-07-06,50.3666,50.5921,49.1638,49.8153,3800400,
300555.SZ,ST·ͨ,2017-07-07,49.4895,50.4668,49.2891,49.9155,3322135,
300555.SZ,ST·ͨ,2017-07-10,49.5898,49.6148,45.2547,45.7058,5578385,
300555.SZ,ST·ͨ,2017-07-11,45.2547,45.9313,44.3276,44.3276,2908550,
300555.SZ,ST·ͨ,2017-07-12,44.2274,45.4803,43.4756,45.4552,2827400,
300555.SZ,ST·ͨ,2017-07-13,45.4302,45.4302,44.0269,44.3527,2096025,
300555.SZ,ST·ͨ,2017-07-14,44.3276,44.4779,43.1499,43.3002,1781385,
300555.SZ,ST·ͨ,2017-07-17,43.0998,43.0998,38.9652,38.9652,3565525,
300555.SZ,ST·ͨ,2017-07-18,38.9151,39.7169,37.7624,39.4162,1894745,
300555.SZ,ST·ͨ,2017-07-19,39.4413,39.5916,38.3387,39.316,1769870,
300555.SZ,ST·ͨ,2017-07-20,39.0905,40.0427,38.6144,38.6896,1969500,
300555.SZ,ST·ͨ,2017-07-21,38.6896,39.0153,37.2362,37.2612,2283125,
300555.SZ,ST·ͨ,2017-07-24,36.8603,37.6872,35.5573,37.5118,2258775,
300555.SZ,ST·ͨ,2017-07-25,37.3364,38.464,37.3114,37.7875,2140900,
300555.SZ,ST·ͨ,2017-07-26,37.9378,38.0882,36.5847,36.9605,1442200,
300555.SZ,ST·ͨ,2017-07-27,37.3114,38.8148,36.8353,38.6896,3140175,
300555.SZ,ST·ͨ,2017-07-28,38.3638,38.7647,37.6371,37.7123,1921125,
300555.SZ,ST·ͨ,2017-07-31,37.7875,38.1383,37.6371,37.7875,1247600,
300555.SZ,ST·ͨ,2017-08-01,38.013,38.0631,37.0858,37.8376,1297500,
300555.SZ,ST·ͨ,2017-08-02,37.8376,37.8376,36.71,36.7851,1257700,
300555.SZ,ST·ͨ,2017-08-03,37.0858,38.2886,36.6849,37.7373,2076050,
300555.SZ,ST·ͨ,2017-08-04,37.7373,38.0882,37.161,37.3615,1192055,
300555.SZ,ST·ͨ,2017-08-07,37.4868,37.9629,37.3615,37.4617,834400,
300555.SZ,ST·ͨ,2017-08-08,37.2362,37.5619,36.8102,37.4367,1168600,
300555.SZ,ST·ͨ,2017-08-09,37.5369,37.6872,37.136,37.2612,884750,
300555.SZ,ST·ͨ,2017-08-10,37.2111,37.4116,36.0585,36.5346,1456800,
300555.SZ,ST·ͨ,2017-08-11,36.3592,36.8854,36.0835,36.2339,1137270,
300555.SZ,ST·ͨ,2017-08-14,36.3341,37.587,36.1838,37.4617,1542200,
300555.SZ,ST·ͨ,2017-08-15,37.4868,38.8399,37.3615,38.6144,3207105,
300555.SZ,ST·ͨ,2017-08-16,38.3387,39.5916,37.8877,39.4162,3420925,
300555.SZ,ST·ͨ,2017-08-17,39.5415,39.5415,38.9401,39.1907,2217198,
300555.SZ,ST·ͨ,2017-08-18,38.464,38.89,38.038,38.1383,1955250,
300555.SZ,ST·ͨ,2017-08-21,38.2886,39.8422,38.0882,39.8172,2690128,
300555.SZ,ST·ͨ,2017-08-22,39.8422,39.8422,38.6144,38.7898,2117550,
300555.SZ,ST·ͨ,2017-08-23,38.4139,39.0905,38.2886,38.7146,1303050,
300555.SZ,ST·ͨ,2017-08-24,38.4139,39.0654,38.0882,38.1633,1594350,
300555.SZ,ST·ͨ,2017-08-25,38.3387,41.9721,37.9629,40.168,5151795,
300555.SZ,ST·ͨ,2017-08-28,40.3684,41.922,40.2933,41.7466,5280295,
300555.SZ,ST·ͨ,2017-08-29,41.8469,42.1977,40.619,41.2956,4646000,
300555.SZ,ST·ͨ,2017-08-30,40.8696,41.7967,40.619,40.7944,2607725,
300555.SZ,ST·ͨ,2017-08-31,40.5689,41.6715,40.5689,41.496,2588025,
300555.SZ,ST·ͨ,2017-09-01,41.8218,41.8218,40.8696,41.2204,2123650,
300555.SZ,ST·ͨ,2017-09-04,41.3708,41.922,40.8445,41.2705,2087150,
300555.SZ,ST·ͨ,2017-09-05,41.3206,42.1225,41.045,42.1225,2801100,
300555.SZ,ST·ͨ,2017-09-06,42.1225,42.1977,41.1452,41.7466,2141375,
300555.SZ,ST·ͨ,2017-09-07,41.7466,45.2547,41.7466,43.8264,6798575,
300555.SZ,ST·ͨ,2017-09-08,43.1248,43.9768,42.9494,43.6009,3631575,
300555.SZ,ST·ͨ,2017-09-11,43.5508,45.355,43.4005,45.1295,4616600,
300555.SZ,ST·ͨ,2017-09-12,44.7285,45.0543,43.3754,43.4255,3709050,
300555.SZ,ST·ͨ,2017-09-13,43.6009,43.8014,42.348,42.9995,2419780,
300555.SZ,ST·ͨ,2017-09-14,43.0747,43.3253,42.0473,42.2478,1874350,
300555.SZ,ST·ͨ,2017-09-15,42.2979,42.5735,41.9721,42.3981,1423200,
300555.SZ,ST·ͨ,2017-09-18,42.2227,42.4483,41.7967,42.4232,1199950,
300555.SZ,ST·ͨ,2017-09-19,42.4733,43.3503,42.4232,43.0998,2394250,
300555.SZ,ST·ͨ,2017-09-20,43.2501,43.4005,42.4984,43.3754,1918000,
300555.SZ,ST·ͨ,2017-09-21,43.2501,44.7285,43.0998,43.3754,3490430,
300555.SZ,ST·ͨ,2017-09-22,43.0998,45.9814,41.5963,44.9541,5656895,
300555.SZ,ST·ͨ,2017-09-25,44.0018,49.3643,44.0018,47.7104,12487828,
300555.SZ,ST·ͨ,2017-09-26,47.2343,47.2594,44.4779,46.0817,7392867,
300555.SZ,ST·ͨ,2017-09-27,45.6807,49.8153,45.6807,49.2891,10833101,
300555.SZ,ST·ͨ,2017-09-28,48.2116,49.0385,47.6102,48.6125,7229422,
300555.SZ,ST·ͨ,2017-09-29,48.0362,50.0909,47.2594,48.4622,7374746,
300555.SZ,ST·ͨ,2017-10-09,48.5123,48.813,47.109,47.1341,5410450,
300555.SZ,ST·ͨ,2017-10-10,47.1842,47.961,46.1318,47.8107,4586972,
300555.SZ,ST·ͨ,2017-10-11,47.6102,47.6102,45.3299,45.3299,4649272,
300555.SZ,ST·ͨ,2017-10-12,45.5554,47.0589,45.3299,45.9564,3167470,
300555.SZ,ST·ͨ,2017-10-13,46.0566,46.3824,45.1545,45.9814,2364597,
300555.SZ,ST·ͨ,2017-10-16,45.355,45.4051,42.1977,42.2227,4836850,
300555.SZ,ST·ͨ,2017-10-17,41.7216,42.7239,41.471,42.0724,1625100,
300555.SZ,ST·ͨ,2017-10-18,41.7216,42.5485,40.2181,40.5188,2396172,
300555.SZ,ST·ͨ,2017-10-19,40.5438,41.3457,39.3411,39.4914,2063348,
300555.SZ,ST·ͨ,2017-10-20,39.5415,40.2431,39.0404,40.1429,1335072,
300555.SZ,ST·ͨ,2017-10-23,40.0677,40.3684,39.8923,40.2933,1177198,
300555.SZ,ST·ͨ,2017-10-24,40.2682,40.2933,38.8399,39.5666,1651122,
300555.SZ,ST·ͨ,2017-10-25,39.5916,40.1429,39.0404,40.1179,1543475,
300555.SZ,ST·ͨ,2017-10-26,39.4914,40.9949,39.4914,40.8696,3734838,
300555.SZ,ST·ͨ,2017-10-27,41.1954,42.5986,40.8947,41.471,5184688,
300555.SZ,ST·ͨ,2017-10-30,41.5712,41.9721,37.9629,38.2134,3730100,
300555.SZ,ST·ͨ,2017-10-31,37.8626,38.439,36.9355,37.9128,2233450,
300555.SZ,ST·ͨ,2017-11-01,37.8376,39.2408,37.4116,38.5643,2136550,
300555.SZ,ST·ͨ,2017-11-02,38.1633,38.5392,37.4617,37.8376,1916948,
300555.SZ,ST·ͨ,2017-11-03,37.7123,37.9629,37.0608,37.5118,1831195,
300555.SZ,ST·ͨ,2017-11-06,37.8877,38.6394,37.2863,38.2134,1927930,
300555.SZ,ST·ͨ,2017-11-07,37.9629,38.6144,37.3615,38.464,2691125,
300555.SZ,ST·ͨ,2017-11-08,39.2158,40.4687,38.9151,39.3411,5248080,
300555.SZ,ST·ͨ,2017-11-09,38.1884,39.0404,37.9879,38.9902,2807452,
300555.SZ,ST·ͨ,2017-11-10,38.9401,39.4162,38.3889,38.9652,2669753,
300555.SZ,ST·ͨ,2017-11-13,39.0654,39.3661,38.2385,38.439,1957348,
300555.SZ,ST·ͨ,2017-11-14,38.3889,38.3889,37.2111,37.2863,2037022,
300555.SZ,ST·ͨ,2017-11-15,37.2612,37.587,36.735,36.9355,1387648,
300555.SZ,ST·ͨ,2017-11-16,36.9355,37.3364,36.4844,36.4844,1259750,
300555.SZ,ST·ͨ,2017-11-17,36.3592,36.4844,33.0766,33.4023,2572900,
300555.SZ,ST·ͨ,2017-11-20,33.703,33.9285,32.2246,33.6529,1248045,
300555.SZ,ST·ͨ,2017-11-21,33.6278,33.8534,32.8009,33.3021,1074400,
300555.SZ,ST·ͨ,2017-11-22,33.1016,33.7531,32.826,33.2269,1061730,
300555.SZ,ST·ͨ,2017-11-23,32.9513,33.2269,32.0993,32.1745,1188500,
300555.SZ,ST·ͨ,2017-11-24,32.1995,32.9262,31.9489,32.6756,1252350,
300555.SZ,ST·ͨ,2017-11-27,32.7508,32.9012,31.9991,32.0241,870895,
300555.SZ,ST·ͨ,2017-11-28,31.7234,33.4274,31.7234,33.1267,1707393,
300555.SZ,ST·ͨ,2017-11-29,33.0515,33.0515,32.2747,32.6506,1030600,
300555.SZ,ST·ͨ,2017-11-30,32.4251,32.851,32.2747,32.2998,707995,
300555.SZ,ST·ͨ,2017-12-01,32.2496,33.703,32.0993,33.703,3014295,
300555.SZ,ST·ͨ,2017-12-04,34.6803,35.0812,32.851,32.851,3210548,
300555.SZ,ST·ͨ,2017-12-05,32.1244,32.2747,29.8441,30.3703,2503230,
300555.SZ,ST·ͨ,2017-12-06,30.5457,31.3476,29.9944,31.0218,1757500,
300555.SZ,ST·ͨ,2017-12-07,30.6209,31.1471,30.0696,30.8213,1197180,
300555.SZ,ST·ͨ,2017-12-08,30.8213,31.8988,30.696,31.6733,1668250,
300555.SZ,ST·ͨ,2017-12-11,31.7234,32.5253,31.4979,31.8738,1499250,
300555.SZ,ST·ͨ,2017-12-12,31.5731,31.7986,30.671,30.7462,1254350,
300555.SZ,ST·ͨ,2017-12-13,30.5958,31.0719,30.5958,31.0469,823100,
300555.SZ,ST·ͨ,2017-12-14,31.0469,31.8487,30.5958,31.6232,1609545,
300555.SZ,ST·ͨ,2017-12-15,31.548,31.6232,31.122,31.4227,892000,
300555.SZ,ST·ͨ,2017-12-18,31.6483,31.7234,30.5708,31.0719,1335695,
300555.SZ,ST·ͨ,2017-12-19,30.8965,31.8237,30.8965,31.523,1219258,
300555.SZ,ST·ͨ,2017-12-20,31.1471,31.4227,30.671,30.7462,835150,
300555.SZ,ST·ͨ,2017-12-21,30.6209,31.7735,29.9944,31.2724,2314900,
300555.SZ,ST·ͨ,2017-12-22,31.0719,33.3271,30.9717,32.5503,3837067,
300555.SZ,ST·ͨ,2017-12-25,33.5777,34.2292,31.7986,31.9239,5043417,
300555.SZ,ST·ͨ,2017-12-26,30.8464,31.7735,30.0696,31.5981,3479450,
300555.SZ,ST·ͨ,2017-12-27,31.2974,31.3977,30.7462,30.7712,1906650,
300555.SZ,ST·ͨ,2017-12-28,30.4956,32.5253,30.3202,30.8965,2051950,
300555.SZ,ST·ͨ,2017-12-29,30.8715,31.1972,30.671,30.9216,1476717,
300555.SZ,ST·ͨ,2018-01-02,30.9466,31.2473,30.8715,31.122,910200,
300555.SZ,ST·ͨ,2018-01-03,31.0719,31.7234,30.9717,31.523,1874767,
300555.SZ,ST·ͨ,2018-01-04,31.5731,31.7986,31.3225,31.7986,1987291,
300555.SZ,ST·ͨ,2018-01-05,31.8237,31.9991,31.4728,31.523,1647250,
300555.SZ,ST·ͨ,2018-01-08,31.4728,31.4728,30.7211,30.9717,1342850,
300555.SZ,ST·ͨ,2018-01-09,31.1972,31.1972,30.8213,30.9216,805800,
300555.SZ,ST·ͨ,2018-01-10,31.0218,31.0218,30.1448,30.3202,1316550,
300555.SZ,ST·ͨ,2018-01-11,30.1448,30.9216,30.1448,30.6459,1534767,
300555.SZ,ST·ͨ,2018-01-12,30.8715,31.0719,30.3954,30.4455,1310900,
300555.SZ,ST·ͨ,2018-01-15,30.4455,30.4455,28.8167,28.8668,2064850,
300555.SZ,ST·ͨ,2018-01-16,28.5912,29.2677,28.5912,29.0923,1097941,
300555.SZ,ST·ͨ,2018-01-17,29.5183,29.5183,28.3907,29.2928,1331417,
300555.SZ,ST·ͨ,2018-01-18,29.1174,29.393,28.9921,29.0422,1174817,
300555.SZ,ST·ͨ,2018-01-19,28.9169,29.4682,28.9169,29.0422,1002215,
300555.SZ,ST·ͨ,2018-01-22,28.8919,29.3429,28.09,29.2176,1858850,
